2022-08-11 20:55:40.986 *** Start program *** Start program
2022-08-11 20:55:52.796 *** Open case *** /media/zhihuang/Drive3/Google_Colon_lnm_pos_2015_slides/slides/S0425
2022-08-11 20:55:55.991 *** Open processed data
2022-08-11 20:55:55.992 *** Preload all statistics at once.
2022-08-11 20:55:57.240 *** Nuclei stat data loaded, took 1.25 seconds. Total number of nuclei: 954361
2022-08-11 20:56:02.163 *** Mouse movement (LeftButton) ***  Mouse coords: (602, 24) (57994, 49909)
2022-08-11 20:56:02.185 *** Mouse movement (LeftButton) ***  Mouse coords: (601, 30) (57994, 50011)
2022-08-11 20:56:02.201 *** Mouse movement (LeftButton) ***  Mouse coords: (600, 40) (57994, 50080)
2022-08-11 20:56:02.218 *** Mouse movement (LeftButton) ***  Mouse coords: (600, 53) (58011, 50130)
2022-08-11 20:56:02.234 *** Mouse movement (LeftButton) ***  Mouse coords: (600, 82) (58011, 50404)
2022-08-11 20:56:02.251 *** Mouse movement (LeftButton) ***  Mouse coords: (601, 117) (58028, 50506)
2022-08-11 20:56:02.268 *** Mouse movement (LeftButton) ***  Mouse coords: (603, 159) (58045, 50626)
2022-08-11 20:56:02.285 *** Mouse movement (LeftButton) ***  Mouse coords: (606, 186) (58062, 50369)
2022-08-11 20:56:02.301 *** Mouse movement (LeftButton) ***  Mouse coords: (610, 208) (58080, 50285)
2022-08-11 20:56:02.318 *** Mouse movement (LeftButton) ***  Mouse coords: (614, 227) (58079, 50233)
2022-08-11 20:56:02.334 *** Mouse movement (LeftButton) ***  Mouse coords: (618, 238) (58079, 50096)
2022-08-11 20:56:02.351 *** Mouse movement (LeftButton) ***  Mouse coords: (622, 251) (58079, 50131)
2022-08-11 20:56:02.368 *** Mouse movement (LeftButton) ***  Mouse coords: (622, 253) (58011, 49943)
2022-08-11 20:56:02.746 *** Process image overlay spent 0.01 seconds.
2022-08-11 20:56:02.776 *** Get cell color spent 0.03 seconds.
2022-08-11 20:56:02.997 *** Process image overlay spent 0.01 seconds.
2022-08-11 20:56:03.008 *** Get cell color spent 0.01 seconds.
2022-08-11 20:56:03.141 *** Process image overlay spent 0.01 seconds.
2022-08-11 20:56:03.149 *** Get cell color spent 0.01 seconds.
2022-08-11 20:56:05.530 *** Mouse movement (LeftButton) ***  Mouse coords: (480, 205) (56664, 50802)
2022-08-11 20:56:05.538 *** Mouse movement (LeftButton) ***  Mouse coords: (481, 207) (56667, 50809)
2022-08-11 20:56:05.551 *** Mouse movement (LeftButton) ***  Mouse coords: (482, 208) (56671, 50812)
2022-08-11 20:56:05.568 *** Mouse movement (LeftButton) ***  Mouse coords: (487, 213) (56686, 50828)
2022-08-11 20:56:05.585 *** Mouse movement (LeftButton) ***  Mouse coords: (493, 221) (56706, 50853)
2022-08-11 20:56:05.601 *** Mouse movement (LeftButton) ***  Mouse coords: (510, 241) (56760, 50917)
2022-08-11 20:56:05.618 *** Mouse movement (LeftButton) ***  Mouse coords: (523, 259) (56801, 50974)
2022-08-11 20:56:05.635 *** Mouse movement (LeftButton) ***  Mouse coords: (535, 276) (56839, 51028)
2022-08-11 20:56:05.651 *** Mouse movement (LeftButton) ***  Mouse coords: (553, 299) (56897, 51101)
2022-08-11 20:56:05.668 *** Mouse movement (LeftButton) ***  Mouse coords: (559, 304) (56916, 51117)
2022-08-11 20:56:05.685 *** Mouse movement (LeftButton) ***  Mouse coords: (562, 304) (56925, 51117)
2022-08-11 20:56:05.770 *** Mouse movement (LeftButton) ***  Mouse coords: (563, 304) (56928, 51117)
2022-08-11 20:56:05.783 *** Mouse movement (LeftButton) ***  Mouse coords: (563, 303) (56928, 51114)
2022-08-11 20:56:05.801 *** Mouse movement (LeftButton) ***  Mouse coords: (563, 302) (56928, 51111)
2022-08-11 20:56:05.818 *** Mouse movement (LeftButton) ***  Mouse coords: (564, 301) (56932, 51108)
2022-08-11 20:56:05.835 *** Mouse movement (LeftButton) ***  Mouse coords: (564, 299) (56932, 51101)
2022-08-11 20:56:05.851 *** Mouse movement (LeftButton) ***  Mouse coords: (566, 297) (56938, 51095)
2022-08-11 20:56:05.868 *** Mouse movement (LeftButton) ***  Mouse coords: (569, 293) (56948, 51082)
2022-08-11 20:56:05.884 *** Mouse movement (LeftButton) ***  Mouse coords: (571, 290) (56954, 51073)
2022-08-11 20:56:05.901 *** Mouse movement (LeftButton) ***  Mouse coords: (573, 288) (56960, 51066)
2022-08-11 20:56:05.918 *** Mouse movement (LeftButton) ***  Mouse coords: (574, 287) (56963, 51063)
2022-08-11 20:56:05.934 *** Mouse movement (LeftButton) ***  Mouse coords: (574, 286) (56963, 51060)
2022-08-11 20:56:05.951 *** Mouse movement (LeftButton) ***  Mouse coords: (574, 283) (56963, 51051)
2022-08-11 20:56:05.968 *** Mouse movement (LeftButton) ***  Mouse coords: (575, 280) (56967, 51041)
2022-08-11 20:56:05.985 *** Mouse movement (LeftButton) ***  Mouse coords: (575, 277) (56967, 51031)
2022-08-11 20:56:06.001 *** Mouse movement (LeftButton) ***  Mouse coords: (575, 275) (56967, 51025)
2022-08-11 20:56:06.018 *** Mouse movement (LeftButton) ***  Mouse coords: (576, 274) (56970, 51022)
2022-08-11 20:56:08.988 *** Mouse movement (LeftButton) ***  Mouse coords: (492, 193) (56702, 50764)
2022-08-11 20:56:09.025 *** Mouse movement (LeftButton) ***  Mouse coords: (492, 194) (56702, 50767)
2022-08-11 20:56:09.055 *** Mouse movement (LeftButton) ***  Mouse coords: (493, 195) (56706, 50770)
2022-08-11 20:56:09.063 *** Mouse movement (LeftButton) ***  Mouse coords: (493, 196) (56706, 50774)
2022-08-11 20:56:09.070 *** Mouse movement (LeftButton) ***  Mouse coords: (494, 198) (56709, 50780)
2022-08-11 20:56:09.084 *** Mouse movement (LeftButton) ***  Mouse coords: (495, 199) (56712, 50783)
2022-08-11 20:56:09.101 *** Mouse movement (LeftButton) ***  Mouse coords: (502, 210) (56734, 50818)
2022-08-11 20:56:09.118 *** Mouse movement (LeftButton) ***  Mouse coords: (510, 218) (56760, 50844)
2022-08-11 20:56:09.134 *** Mouse movement (LeftButton) ***  Mouse coords: (518, 226) (56785, 50869)
2022-08-11 20:56:09.151 *** Mouse movement (LeftButton) ***  Mouse coords: (529, 236) (56820, 50901)
2022-08-11 20:56:09.168 *** Mouse movement (LeftButton) ***  Mouse coords: (555, 257) (56903, 50968)
2022-08-11 20:56:09.185 *** Mouse movement (LeftButton) ***  Mouse coords: (564, 265) (56932, 50993)
2022-08-11 20:56:09.201 *** Mouse movement (LeftButton) ***  Mouse coords: (572, 269) (56957, 51006)
2022-08-11 20:56:09.218 *** Mouse movement (LeftButton) ***  Mouse coords: (576, 271) (56970, 51012)
2022-08-11 20:56:09.235 *** Mouse movement (LeftButton) ***  Mouse coords: (578, 272) (56976, 51016)
2022-08-11 20:56:09.325 *** Mouse movement (LeftButton) ***  Mouse coords: (578, 273) (56976, 51019)
2022-08-11 20:56:09.415 *** Mouse movement (LeftButton) ***  Mouse coords: (578, 274) (56976, 51022)
2022-08-11 20:56:09.424 *** Mouse movement (LeftButton) ***  Mouse coords: (578, 275) (56976, 51025)
2022-08-11 20:56:09.434 *** Mouse movement (LeftButton) ***  Mouse coords: (579, 276) (56979, 51028)
2022-08-11 20:56:09.451 *** Mouse movement (LeftButton) ***  Mouse coords: (579, 278) (56979, 51035)
2022-08-11 20:56:16.173 *** Mouse movement (LeftButton) ***  Mouse coords: (482, 203) (56671, 50796)
2022-08-11 20:56:16.185 *** Mouse movement (LeftButton) ***  Mouse coords: (483, 203) (56674, 50796)
2022-08-11 20:56:16.202 *** Mouse movement (LeftButton) ***  Mouse coords: (485, 204) (56680, 50799)
2022-08-11 20:56:16.218 *** Mouse movement (LeftButton) ***  Mouse coords: (489, 206) (56693, 50805)
2022-08-11 20:56:16.240 *** Mouse movement (LeftButton) ***  Mouse coords: (490, 206) (56696, 50805)
2022-08-11 20:56:16.251 *** Mouse movement (LeftButton) ***  Mouse coords: (490, 207) (56696, 50809)
2022-08-11 20:56:16.268 *** Mouse movement (LeftButton) ***  Mouse coords: (493, 210) (56706, 50818)
2022-08-11 20:56:16.285 *** Mouse movement (LeftButton) ***  Mouse coords: (495, 214) (56712, 50831)
2022-08-11 20:56:16.301 *** Mouse movement (LeftButton) ***  Mouse coords: (500, 220) (56728, 50850)
2022-08-11 20:56:16.318 *** Mouse movement (LeftButton) ***  Mouse coords: (503, 223) (56737, 50860)
2022-08-11 20:56:16.334 *** Mouse movement (LeftButton) ***  Mouse coords: (505, 226) (56744, 50869)
2022-08-11 20:56:16.352 *** Mouse movement (LeftButton) ***  Mouse coords: (507, 229) (56750, 50879)
2022-08-11 20:56:16.369 *** Mouse movement (LeftButton) ***  Mouse coords: (511, 233) (56763, 50891)
2022-08-11 20:56:16.385 *** Mouse movement (LeftButton) ***  Mouse coords: (514, 237) (56772, 50904)
2022-08-11 20:56:16.401 *** Mouse movement (LeftButton) ***  Mouse coords: (518, 241) (56785, 50917)
2022-08-11 20:56:16.418 *** Mouse movement (LeftButton) ***  Mouse coords: (522, 245) (56798, 50930)
2022-08-11 20:56:16.435 *** Mouse movement (LeftButton) ***  Mouse coords: (526, 248) (56811, 50939)
2022-08-11 20:56:16.451 *** Mouse movement (LeftButton) ***  Mouse coords: (529, 251) (56820, 50949)
2022-08-11 20:56:16.467 *** Mouse movement (LeftButton) ***  Mouse coords: (532, 253) (56830, 50955)
2022-08-11 20:56:16.484 *** Mouse movement (LeftButton) ***  Mouse coords: (536, 256) (56842, 50965)
2022-08-11 20:56:16.501 *** Mouse movement (LeftButton) ***  Mouse coords: (539, 259) (56852, 50974)
2022-08-11 20:56:16.518 *** Mouse movement (LeftButton) ***  Mouse coords: (543, 262) (56865, 50984)
2022-08-11 20:56:16.534 *** Mouse movement (LeftButton) ***  Mouse coords: (546, 264) (56874, 50990)
2022-08-11 20:56:16.551 *** Mouse movement (LeftButton) ***  Mouse coords: (549, 266) (56884, 50996)
2022-08-11 20:56:16.568 *** Mouse movement (LeftButton) ***  Mouse coords: (551, 268) (56890, 51003)
2022-08-11 20:56:16.585 *** Mouse movement (LeftButton) ***  Mouse coords: (552, 268) (56893, 51003)
2022-08-11 20:56:16.601 *** Mouse movement (LeftButton) ***  Mouse coords: (554, 270) (56900, 51009)
2022-08-11 20:56:16.617 *** Mouse movement (LeftButton) ***  Mouse coords: (556, 271) (56906, 51012)
2022-08-11 20:56:16.635 *** Mouse movement (LeftButton) ***  Mouse coords: (557, 271) (56909, 51012)
2022-08-11 20:56:16.651 *** Mouse movement (LeftButton) ***  Mouse coords: (558, 272) (56912, 51016)
2022-08-11 20:56:19.908 *** Mouse movement (LeftButton) ***  Mouse coords: (330, 264) (56187, 50990)
2022-08-11 20:56:19.916 *** Mouse movement (LeftButton) ***  Mouse coords: (330, 265) (56187, 50993)
2022-08-11 20:56:19.934 *** Mouse movement (LeftButton) ***  Mouse coords: (331, 267) (56190, 51000)
2022-08-11 20:56:19.951 *** Mouse movement (LeftButton) ***  Mouse coords: (333, 269) (56196, 51006)
2022-08-11 20:56:19.968 *** Mouse movement (LeftButton) ***  Mouse coords: (334, 272) (56199, 51016)
2022-08-11 20:56:19.984 *** Mouse movement (LeftButton) ***  Mouse coords: (338, 279) (56212, 51038)
2022-08-11 20:56:20.001 *** Mouse movement (LeftButton) ***  Mouse coords: (342, 283) (56225, 51051)
2022-08-11 20:56:20.017 *** Mouse movement (LeftButton) ***  Mouse coords: (346, 288) (56238, 51066)
2022-08-11 20:56:20.034 *** Mouse movement (LeftButton) ***  Mouse coords: (350, 292) (56250, 51079)
2022-08-11 20:56:20.051 *** Mouse movement (LeftButton) ***  Mouse coords: (356, 298) (56269, 51098)
2022-08-11 20:56:20.067 *** Mouse movement (LeftButton) ***  Mouse coords: (357, 299) (56273, 51101)
2022-08-11 20:56:20.084 *** Mouse movement (LeftButton) ***  Mouse coords: (358, 301) (56276, 51108)
