2022-09-11 01:36:34.243 *** Start program *** Start program
2022-09-11 01:36:50.287 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-11 01:36:52.349 *** Open processed data
2022-09-11 01:36:52.349 *** Preload all statistics at once.
2022-09-11 01:36:53.799 *** Nuclei stat data loaded, took 1.45 seconds. Total number of nuclei: 1470268
2022-09-11 01:37:05.671 *** Mouse movement (LeftButton) ***  Mouse coords: (686, 481) (61887, 49409)
2022-09-11 01:37:05.688 *** Mouse movement (LeftButton) ***  Mouse coords: (699, 493) (61839, 49364)
2022-09-11 01:37:05.704 *** Mouse movement (LeftButton) ***  Mouse coords: (702, 496) (61808, 49336)
2022-09-11 01:37:09.421 *** Mouse movement (LeftButton) ***  Mouse coords: (396, 272) (63689, 62010)
2022-09-11 01:37:09.455 *** Mouse movement (LeftButton) ***  Mouse coords: (412, 279) (65814, 63001)
2022-09-11 01:37:09.475 *** Mouse movement (LeftButton) ***  Mouse coords: (450, 312) (68928, 66682)
2022-09-11 01:37:09.494 *** Mouse movement (LeftButton) ***  Mouse coords: (524, 375) (74024, 70930)
2022-09-11 01:37:09.510 *** Mouse movement (LeftButton) ***  Mouse coords: (600, 434) (74308, 70363)
2022-09-11 01:37:09.526 *** Mouse movement (LeftButton) ***  Mouse coords: (682, 487) (75157, 69513)
2022-09-11 01:37:09.548 *** Mouse movement (LeftButton) ***  Mouse coords: (790, 536) (78839, 68948)
2022-09-11 01:37:09.563 *** Mouse movement (LeftButton) ***  Mouse coords: (850, 559) (72042, 65266)
2022-09-11 01:37:09.577 *** Mouse movement (LeftButton) ***  Mouse coords: (902, 578) (70910, 64700)
2022-09-11 01:37:09.591 *** Mouse movement (LeftButton) ***  Mouse coords: (943, 590) (69353, 63709)
2022-09-11 01:37:09.606 *** Mouse movement (LeftButton) ***  Mouse coords: (973, 598) (67795, 63142)
2022-09-11 01:37:09.621 *** Mouse movement (LeftButton) ***  Mouse coords: (984, 601) (65106, 62435)
2022-09-11 01:37:12.101 *** Mouse movement (LeftButton) ***  Mouse coords: (503, 316) (24483, 19836)
2022-09-11 01:37:12.121 *** Mouse movement (LeftButton) ***  Mouse coords: (517, 326) (24547, 19885)
2022-09-11 01:37:12.137 *** Mouse movement (LeftButton) ***  Mouse coords: (559, 355) (24685, 19979)
2022-09-11 01:37:12.154 *** Mouse movement (LeftButton) ***  Mouse coords: (632, 394) (24837, 20028)
2022-09-11 01:37:12.171 *** Mouse movement (LeftButton) ***  Mouse coords: (730, 432) (24962, 20024)
2022-09-11 01:37:12.188 *** Mouse movement (LeftButton) ***  Mouse coords: (814, 456) (24892, 19954)
2022-09-11 01:37:12.205 *** Mouse movement (LeftButton) ***  Mouse coords: (894, 471) (24872, 19910)
2022-09-11 01:37:12.221 *** Mouse movement (LeftButton) ***  Mouse coords: (958, 481) (24793, 19885)
2022-09-11 01:37:12.237 *** Mouse movement (LeftButton) ***  Mouse coords: (1005, 488) (24710, 19871)
2022-09-11 01:37:12.254 *** Mouse movement (LeftButton) ***  Mouse coords: (1026, 490) (24582, 19846)
2022-09-11 01:37:12.271 *** Mouse movement (LeftButton) ***  Mouse coords: (1027, 490) (24482, 19836)
2022-09-11 01:37:13.006 *** Mouse movement (LeftButton) ***  Mouse coords: (457, 190) (21669, 18357)
2022-09-11 01:37:13.038 *** Mouse movement (LeftButton) ***  Mouse coords: (489, 218) (21822, 18490)
2022-09-11 01:37:13.054 *** Mouse movement (LeftButton) ***  Mouse coords: (536, 245) (21895, 18485)
2022-09-11 01:37:13.072 *** Mouse movement (LeftButton) ***  Mouse coords: (590, 270) (21930, 18475)
2022-09-11 01:37:13.088 *** Mouse movement (LeftButton) ***  Mouse coords: (634, 284) (21881, 18421)
2022-09-11 01:37:13.104 *** Mouse movement (LeftButton) ***  Mouse coords: (670, 292) (21842, 18392)
2022-09-11 01:37:13.121 *** Mouse movement (LeftButton) ***  Mouse coords: (701, 300) (21817, 18391)
2022-09-11 01:37:13.137 *** Mouse movement (LeftButton) ***  Mouse coords: (724, 308) (21777, 18391)
2022-09-11 01:37:13.154 *** Mouse movement (LeftButton) ***  Mouse coords: (730, 312) (21694, 18372)
2022-09-11 01:37:13.171 *** Mouse movement (LeftButton) ***  Mouse coords: (731, 313) (21668, 18357)
2022-09-11 01:37:13.187 *** Mouse movement (LeftButton) ***  Mouse coords: (731, 314) (21664, 18357)
2022-09-11 01:37:14.567 *** Mouse movement (LeftButton) ***  Mouse coords: (977, 408) (22159, 18506)
2022-09-11 01:37:14.598 *** Mouse movement (LeftButton) ***  Mouse coords: (975, 400) (22158, 18495)
2022-09-11 01:37:14.612 *** Mouse movement (LeftButton) ***  Mouse coords: (972, 393) (22156, 18497)
2022-09-11 01:37:14.624 *** Mouse movement (LeftButton) ***  Mouse coords: (965, 387) (22150, 18498)
2022-09-11 01:37:14.637 *** Mouse movement (LeftButton) ***  Mouse coords: (955, 377) (22145, 18492)
2022-09-11 01:37:14.654 *** Mouse movement (LeftButton) ***  Mouse coords: (927, 357) (22116, 18476)
2022-09-11 01:37:14.671 *** Mouse movement (LeftButton) ***  Mouse coords: (892, 337) (22105, 18476)
2022-09-11 01:37:14.687 *** Mouse movement (LeftButton) ***  Mouse coords: (848, 320) (22090, 18481)
2022-09-11 01:37:14.704 *** Mouse movement (LeftButton) ***  Mouse coords: (800, 300) (22084, 18475)
2022-09-11 01:37:14.721 *** Mouse movement (LeftButton) ***  Mouse coords: (751, 287) (22082, 18488)
2022-09-11 01:37:14.737 *** Mouse movement (LeftButton) ***  Mouse coords: (724, 283) (22117, 18501)
2022-09-11 01:37:14.754 *** Mouse movement (LeftButton) ***  Mouse coords: (720, 283) (22155, 18508)
2022-09-11 01:37:20.586 *** Mouse movement (LeftButton) ***  Mouse coords: (458, 274) (21859, 18675)
2022-09-11 01:37:20.603 *** Mouse movement (LeftButton) ***  Mouse coords: (469, 281) (21869, 18681)
2022-09-11 01:37:20.621 *** Mouse movement (LeftButton) ***  Mouse coords: (504, 306) (21901, 18704)
2022-09-11 01:37:20.622 *** Mouse movement (LeftButton) ***  Mouse coords: (506, 308) (21903, 18706)
2022-09-11 01:37:20.638 *** Mouse movement (LeftButton) ***  Mouse coords: (550, 338) (21944, 18734)
2022-09-11 01:37:20.654 *** Mouse movement (LeftButton) ***  Mouse coords: (600, 376) (21990, 18769)
2022-09-11 01:37:20.671 *** Mouse movement (LeftButton) ***  Mouse coords: (663, 415) (22048, 18805)
2022-09-11 01:37:20.687 *** Mouse movement (LeftButton) ***  Mouse coords: (724, 448) (22104, 18835)
2022-09-11 01:37:20.704 *** Mouse movement (LeftButton) ***  Mouse coords: (784, 479) (22159, 18864)
2022-09-11 01:37:20.721 *** Mouse movement (LeftButton) ***  Mouse coords: (835, 501) (22206, 18884)
2022-09-11 01:37:20.737 *** Mouse movement (LeftButton) ***  Mouse coords: (877, 516) (22244, 18898)
2022-09-11 01:37:20.754 *** Mouse movement (LeftButton) ***  Mouse coords: (902, 525) (22267, 18906)
2022-09-11 01:37:20.771 *** Mouse movement (LeftButton) ***  Mouse coords: (907, 526) (22272, 18907)
2022-09-11 01:37:22.263 *** Interactive label *** Apply to case start.
2022-09-11 01:37:23.978 *** Mouse movement (LeftButton) ***  Mouse coords: (653, 260) (21304, 18181)
2022-09-11 01:37:23.989 *** Mouse movement (LeftButton) ***  Mouse coords: (654, 261) (21307, 18184)
2022-09-11 01:37:24.004 *** Mouse movement (LeftButton) ***  Mouse coords: (656, 263) (21313, 18189)
2022-09-11 01:37:24.021 *** Mouse movement (LeftButton) ***  Mouse coords: (658, 266) (21318, 18198)
2022-09-11 01:37:24.037 *** Mouse movement (LeftButton) ***  Mouse coords: (671, 280) (21355, 18237)
2022-09-11 01:37:24.054 *** Mouse movement (LeftButton) ***  Mouse coords: (697, 312) (21428, 18327)
2022-09-11 01:37:24.071 *** Mouse movement (LeftButton) ***  Mouse coords: (735, 345) (21535, 18420)
2022-09-11 01:37:24.087 *** Mouse movement (LeftButton) ***  Mouse coords: (768, 369) (21628, 18488)
2022-09-11 01:37:24.104 *** Mouse movement (LeftButton) ***  Mouse coords: (792, 380) (21696, 18519)
2022-09-11 01:37:24.121 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 382) (21710, 18524)
2022-09-11 01:37:24.138 *** Mouse movement (LeftButton) ***  Mouse coords: (798, 382) (21712, 18524)
2022-09-11 01:37:24.233 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 382) (21710, 18524)
2022-09-11 01:37:24.249 *** Mouse movement (LeftButton) ***  Mouse coords: (795, 382) (21704, 18524)
2022-09-11 01:37:24.264 *** Mouse movement (LeftButton) ***  Mouse coords: (791, 380) (21693, 18519)
2022-09-11 01:37:24.273 *** Mouse movement (LeftButton) ***  Mouse coords: (789, 380) (21687, 18519)
2022-09-11 01:37:24.288 *** Mouse movement (LeftButton) ***  Mouse coords: (786, 380) (21679, 18519)
2022-09-11 01:37:24.304 *** Mouse movement (LeftButton) ***  Mouse coords: (784, 380) (21673, 18519)
2022-09-11 01:37:24.321 *** Mouse movement (LeftButton) ***  Mouse coords: (781, 381) (21665, 18522)
2022-09-11 01:37:24.337 *** Mouse movement (LeftButton) ***  Mouse coords: (780, 381) (21662, 18522)
2022-09-11 01:37:24.375 *** Mouse movement (LeftButton) ***  Mouse coords: (779, 381) (21659, 18522)
2022-09-11 01:37:24.386 *** Mouse movement (LeftButton) ***  Mouse coords: (778, 381) (21656, 18522)
2022-09-11 01:37:24.394 *** Mouse movement (LeftButton) ***  Mouse coords: (776, 381) (21651, 18522)
2022-09-11 01:37:24.404 *** Mouse movement (LeftButton) ***  Mouse coords: (774, 381) (21645, 18522)
2022-09-11 01:37:24.421 *** Mouse movement (LeftButton) ***  Mouse coords: (770, 381) (21634, 18522)
2022-09-11 01:37:24.437 *** Mouse movement (LeftButton) ***  Mouse coords: (769, 381) (21631, 18522)
2022-09-11 01:37:25.595 *** Interactive label *** Apply to case start.
2022-09-11 01:37:32.400 *** Interactive label *** Apply to case done.
2022-09-11 01:37:35.683 *** Interactive label *** Apply to case finish overlay create.
2022-09-11 01:37:44.480 *** Interactive label *** Review annotations/active learning start.
2022-09-11 01:41:47.860 *** Program closed.
