2022-09-10 21:25:42.831 *** Start program *** Start program
2022-09-10 21:25:55.992 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-10 21:25:59.554 *** Open processed data
2022-09-10 21:25:59.554 *** Preload all statistics at once.
2022-09-10 21:26:02.254 *** Nuclei stat data loaded, took 2.70 seconds. Total number of nuclei: 2755531
2022-09-10 21:26:17.481 *** Mouse movement (LeftButton) ***  Mouse coords: (409, 212) (52226, 39816)
2022-09-10 21:26:17.504 *** Mouse movement (LeftButton) ***  Mouse coords: (409, 223) (52227, 39828)
2022-09-10 21:26:17.521 *** Mouse movement (LeftButton) ***  Mouse coords: (427, 258) (52246, 39852)
2022-09-10 21:26:17.537 *** Mouse movement (LeftButton) ***  Mouse coords: (471, 327) (52273, 39888)
2022-09-10 21:26:17.554 *** Mouse movement (LeftButton) ***  Mouse coords: (556, 437) (52315, 39930)
2022-09-10 21:26:17.571 *** Mouse movement (LeftButton) ***  Mouse coords: (656, 554) (52331, 39938)
2022-09-10 21:26:17.587 *** Mouse movement (LeftButton) ***  Mouse coords: (733, 637) (52307, 39902)
2022-09-10 21:26:17.605 *** Mouse movement (LeftButton) ***  Mouse coords: (801, 699) (52298, 39881)
2022-09-10 21:26:17.621 *** Mouse movement (LeftButton) ***  Mouse coords: (854, 747) (52282, 39865)
2022-09-10 21:26:17.637 *** Mouse movement (LeftButton) ***  Mouse coords: (896, 779) (52270, 39850)
2022-09-10 21:26:17.655 *** Mouse movement (LeftButton) ***  Mouse coords: (920, 797) (52252, 39834)
2022-09-10 21:26:17.671 *** Mouse movement (LeftButton) ***  Mouse coords: (924, 799) (52231, 39819)
2022-09-10 21:26:17.713 *** Mouse movement (LeftButton) ***  Mouse coords: (924, 798) (52227, 39814)
2022-09-10 21:26:17.737 *** Mouse movement (LeftButton) ***  Mouse coords: (924, 792) (52227, 39810)
2022-09-10 21:26:17.754 *** Mouse movement (LeftButton) ***  Mouse coords: (924, 791) (52227, 39815)
