2022-09-09 20:03:46.512 *** Start program *** Start program
2022-09-09 20:03:51.446 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-09 20:03:54.010 *** Open processed data
2022-09-09 20:03:54.011 *** Preload all statistics at once.
2022-09-09 20:03:55.189 *** Nuclei stat data loaded, took 1.18 seconds. Total number of nuclei: 1470268
2022-09-09 20:04:04.465 *** Mouse movement (LeftButton) ***  Mouse coords: (271, 306) (44884, 59554)
2022-09-09 20:04:04.502 *** Mouse movement (LeftButton) ***  Mouse coords: (292, 325) (44996, 59660)
2022-09-09 20:04:04.524 *** Mouse movement (LeftButton) ***  Mouse coords: (339, 361) (45141, 59755)
2022-09-09 20:04:04.535 *** Mouse movement (LeftButton) ***  Mouse coords: (405, 404) (45247, 59793)
2022-09-09 20:04:04.551 *** Mouse movement (LeftButton) ***  Mouse coords: (476, 440) (45274, 59755)
2022-09-09 20:04:04.568 *** Mouse movement (LeftButton) ***  Mouse coords: (532, 464) (45191, 59688)
2022-09-09 20:04:04.584 *** Mouse movement (LeftButton) ***  Mouse coords: (629, 502) (45420, 59765)
2022-09-09 20:04:04.601 *** Mouse movement (LeftButton) ***  Mouse coords: (702, 531) (45285, 59716)
2022-09-09 20:04:04.618 *** Mouse movement (LeftButton) ***  Mouse coords: (748, 549) (45135, 59654)
2022-09-09 20:04:04.634 *** Mouse movement (LeftButton) ***  Mouse coords: (809, 573) (45219, 59688)
2022-09-09 20:04:04.651 *** Mouse movement (LeftButton) ***  Mouse coords: (844, 587) (45074, 59632)
2022-09-09 20:04:04.668 *** Mouse movement (LeftButton) ***  Mouse coords: (888, 606) (45124, 59660)
2022-09-09 20:04:04.691 *** Mouse movement (LeftButton) ***  Mouse coords: (905, 614) (44974, 59598)
2022-09-09 20:04:04.702 *** Mouse movement (LeftButton) ***  Mouse coords: (907, 615) (44890, 59560)
2022-09-09 20:04:06.865 *** Mouse movement (LeftButton) ***  Mouse coords: (1076, 133) (78875, 44479)
2022-09-09 20:04:06.901 *** Mouse movement (LeftButton) ***  Mouse coords: (1054, 148) (78837, 44507)
2022-09-09 20:04:06.918 *** Mouse movement (LeftButton) ***  Mouse coords: (1006, 176) (78790, 44530)
2022-09-09 20:04:06.935 *** Mouse movement (LeftButton) ***  Mouse coords: (956, 202) (78786, 44526)
2022-09-09 20:04:06.951 *** Mouse movement (LeftButton) ***  Mouse coords: (914, 223) (78800, 44517)
2022-09-09 20:04:06.968 *** Mouse movement (LeftButton) ***  Mouse coords: (856, 249) (78772, 44526)
2022-09-09 20:04:06.985 *** Mouse movement (LeftButton) ***  Mouse coords: (769, 286) (78719, 44547)
2022-09-09 20:04:07.010 *** Mouse movement (LeftButton) ***  Mouse coords: (704, 309) (78758, 44521)
2022-09-09 20:04:07.020 *** Mouse movement (LeftButton) ***  Mouse coords: (690, 315) (78852, 44489)
2022-09-09 20:04:07.034 *** Mouse movement (LeftButton) ***  Mouse coords: (666, 325) (78833, 44498)
2022-09-09 20:04:07.051 *** Mouse movement (LeftButton) ***  Mouse coords: (659, 327) (78865, 44482)
2022-09-09 20:04:08.957 *** Mouse movement (LeftButton) ***  Mouse coords: (316, 220) (78253, 44285)
2022-09-09 20:04:08.966 *** Mouse movement (LeftButton) ***  Mouse coords: (316, 221) (78253, 44286)
2022-09-09 20:04:08.984 *** Mouse movement (LeftButton) ***  Mouse coords: (319, 226) (78258, 44296)
2022-09-09 20:04:09.001 *** Mouse movement (LeftButton) ***  Mouse coords: (329, 238) (78276, 44317)
2022-09-09 20:04:09.018 *** Mouse movement (LeftButton) ***  Mouse coords: (354, 261) (78322, 44359)
2022-09-09 20:04:09.034 *** Mouse movement (LeftButton) ***  Mouse coords: (389, 293) (78386, 44417)
2022-09-09 20:04:09.051 *** Mouse movement (LeftButton) ***  Mouse coords: (423, 328) (78447, 44481)
2022-09-09 20:04:09.068 *** Mouse movement (LeftButton) ***  Mouse coords: (452, 357) (78500, 44534)
2022-09-09 20:04:09.085 *** Mouse movement (LeftButton) ***  Mouse coords: (495, 400) (78578, 44612)
2022-09-09 20:04:09.101 *** Mouse movement (LeftButton) ***  Mouse coords: (517, 415) (78618, 44639)
2022-09-09 20:04:09.118 *** Mouse movement (LeftButton) ***  Mouse coords: (533, 425) (78647, 44658)
2022-09-09 20:04:09.135 *** Mouse movement (LeftButton) ***  Mouse coords: (544, 431) (78667, 44668)
2022-09-09 20:04:09.151 *** Mouse movement (LeftButton) ***  Mouse coords: (550, 433) (78678, 44672)
2022-09-09 20:04:09.168 *** Mouse movement (LeftButton) ***  Mouse coords: (551, 433) (78680, 44672)
2022-09-09 20:04:09.430 *** Mouse movement (LeftButton) ***  Mouse coords: (550, 434) (78678, 44674)
2022-09-09 20:04:09.446 *** Mouse movement (LeftButton) ***  Mouse coords: (548, 435) (78675, 44676)
2022-09-09 20:04:09.462 *** Mouse movement (LeftButton) ***  Mouse coords: (544, 437) (78667, 44679)
2022-09-09 20:04:09.473 *** Mouse movement (LeftButton) ***  Mouse coords: (542, 438) (78664, 44681)
2022-09-09 20:04:09.485 *** Mouse movement (LeftButton) ***  Mouse coords: (538, 438) (78657, 44681)
2022-09-09 20:04:09.501 *** Mouse movement (LeftButton) ***  Mouse coords: (534, 438) (78649, 44681)
2022-09-09 20:04:09.518 *** Mouse movement (LeftButton) ***  Mouse coords: (530, 437) (78642, 44679)
2022-09-09 20:04:09.534 *** Mouse movement (LeftButton) ***  Mouse coords: (526, 434) (78635, 44674)
2022-09-09 20:04:09.551 *** Mouse movement (LeftButton) ***  Mouse coords: (525, 432) (78633, 44670)
