2022-09-10 21:10:54.773 *** Start program *** Start program
2022-09-10 21:11:06.069 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-10 21:11:11.981 *** Open processed data
2022-09-10 21:11:11.981 *** Preload all statistics at once.
2022-09-10 21:11:14.680 *** Nuclei stat data loaded, took 2.70 seconds. Total number of nuclei: 2755531
2022-09-10 21:11:34.841 *** Mouse movement (LeftButton) ***  Mouse coords: (546, 315) (52924, 33286)
2022-09-10 21:11:37.597 *** Mouse movement (LeftButton) ***  Mouse coords: (422, 129) (48971, 47361)
2022-09-10 21:11:37.608 *** Mouse movement (LeftButton) ***  Mouse coords: (435, 140) (48975, 47365)
2022-09-10 21:11:37.623 *** Mouse movement (LeftButton) ***  Mouse coords: (451, 159) (48981, 47371)
2022-09-10 21:11:37.640 *** Mouse movement (LeftButton) ***  Mouse coords: (478, 189) (48990, 47382)
2022-09-10 21:11:37.656 *** Mouse movement (LeftButton) ***  Mouse coords: (510, 224) (49001, 47393)
2022-09-10 21:11:37.672 *** Mouse movement (LeftButton) ***  Mouse coords: (538, 251) (49010, 47403)
2022-09-10 21:11:37.689 *** Mouse movement (LeftButton) ***  Mouse coords: (560, 272) (49018, 47410)
2022-09-10 21:11:37.706 *** Mouse movement (LeftButton) ***  Mouse coords: (576, 291) (49023, 47416)
2022-09-10 21:11:37.722 *** Mouse movement (LeftButton) ***  Mouse coords: (590, 309) (49028, 47422)
2022-09-10 21:11:37.739 *** Mouse movement (LeftButton) ***  Mouse coords: (602, 327) (49032, 47428)
2022-09-10 21:11:37.756 *** Mouse movement (LeftButton) ***  Mouse coords: (613, 340) (49036, 47433)
2022-09-10 21:11:37.772 *** Mouse movement (LeftButton) ***  Mouse coords: (619, 346) (49038, 47435)
2022-09-10 21:11:37.789 *** Mouse movement (LeftButton) ***  Mouse coords: (620, 348) (49038, 47436)
2022-09-10 21:11:37.863 *** Mouse movement (LeftButton) ***  Mouse coords: (620, 349) (49038, 47436)
2022-09-10 21:11:37.871 *** Mouse movement (LeftButton) ***  Mouse coords: (622, 351) (49039, 47437)
2022-09-10 21:11:37.889 *** Mouse movement (LeftButton) ***  Mouse coords: (628, 358) (49041, 47439)
2022-09-10 21:11:37.905 *** Mouse movement (LeftButton) ***  Mouse coords: (632, 362) (49042, 47440)
2022-09-10 21:11:37.923 *** Mouse movement (LeftButton) ***  Mouse coords: (632, 363) (49042, 47441)
2022-09-10 21:11:38.054 *** Mouse movement (LeftButton) ***  Mouse coords: (633, 363) (49043, 47441)
2022-09-10 21:11:38.066 *** Mouse movement (LeftButton) ***  Mouse coords: (634, 363) (49043, 47441)
2022-09-10 21:11:38.077 *** Mouse movement (LeftButton) ***  Mouse coords: (635, 363) (49043, 47441)
2022-09-10 21:11:38.089 *** Mouse movement (LeftButton) ***  Mouse coords: (636, 364) (49044, 47441)
2022-09-10 21:11:38.105 *** Mouse movement (LeftButton) ***  Mouse coords: (639, 365) (49045, 47441)
2022-09-10 21:11:38.122 *** Mouse movement (LeftButton) ***  Mouse coords: (641, 366) (49045, 47442)
2022-09-10 21:11:38.139 *** Mouse movement (LeftButton) ***  Mouse coords: (643, 367) (49046, 47442)
2022-09-10 21:11:38.156 *** Mouse movement (LeftButton) ***  Mouse coords: (645, 369) (49047, 47443)
2022-09-10 21:11:38.172 *** Mouse movement (LeftButton) ***  Mouse coords: (646, 370) (49047, 47443)
2022-09-10 21:11:38.189 *** Mouse movement (LeftButton) ***  Mouse coords: (653, 373) (49049, 47444)
2022-09-10 21:11:38.205 *** Mouse movement (LeftButton) ***  Mouse coords: (660, 379) (49052, 47446)
