2022-08-31 12:11:12.071 *** Start program *** Start program
2022-08-31 12:11:20.359 *** Open case *** /Applications/XAMPP/xamppfiles/htdocs/20220722_Eric_Yang
2022-08-31 12:11:25.135 *** Open processed data
2022-08-31 12:11:25.136 *** Preload all statistics at once.
2022-08-31 12:11:25.683 *** Nuclei stat data loaded, took 0.55 seconds. Total number of nuclei: 670699
2022-08-31 12:11:44.205 *** Mouse movement (LeftButton) ***  Mouse coords: (624, 479) (95629, 42014)
2022-08-31 12:11:44.384 *** Mouse movement (LeftButton) ***  Mouse coords: (628, 480) (95631, 42013)
2022-08-31 12:11:44.412 *** Mouse movement (LeftButton) ***  Mouse coords: (630, 480) (95628, 42012)
2022-08-31 12:11:44.449 *** Mouse movement (LeftButton) ***  Mouse coords: (634, 480) (95631, 42012)
2022-08-31 12:11:44.468 *** Mouse movement (LeftButton) ***  Mouse coords: (638, 480) (95631, 42012)
2022-08-31 12:11:44.491 *** Mouse movement (LeftButton) ***  Mouse coords: (647, 480) (95636, 42012)
2022-08-31 12:11:44.511 *** Mouse movement (LeftButton) ***  Mouse coords: (656, 480) (95637, 42012)
2022-08-31 12:11:44.532 *** Mouse movement (LeftButton) ***  Mouse coords: (660, 478) (95631, 42010)
2022-08-31 12:11:44.552 *** Mouse movement (LeftButton) ***  Mouse coords: (663, 477) (95629, 42011)
2022-08-31 12:11:44.576 *** Mouse movement (LeftButton) ***  Mouse coords: (666, 476) (95630, 42010)
2022-08-31 12:11:44.594 *** Mouse movement (LeftButton) ***  Mouse coords: (666, 475) (95626, 42011)
2022-08-31 12:11:44.634 *** Mouse movement (LeftButton) ***  Mouse coords: (667, 475) (95627, 42012)
2022-08-31 12:11:44.653 *** Mouse movement (LeftButton) ***  Mouse coords: (667, 475) (95626, 42012)
2022-08-31 12:11:44.693 *** Mouse movement (LeftButton) ***  Mouse coords: (667, 474) (95626, 42011)
2022-08-31 12:12:13.154 *** Mouse movement (LeftButton) ***  Mouse coords: (627, 860) (95579, 42467)
2022-08-31 12:12:13.202 *** Mouse movement (LeftButton) ***  Mouse coords: (630, 844) (95582, 42448)
2022-08-31 12:12:13.227 *** Mouse movement (LeftButton) ***  Mouse coords: (636, 827) (95586, 42447)
2022-08-31 12:12:13.246 *** Mouse movement (LeftButton) ***  Mouse coords: (644, 797) (95589, 42432)
2022-08-31 12:12:13.268 *** Mouse movement (LeftButton) ***  Mouse coords: (647, 785) (95582, 42453)
2022-08-31 12:12:13.291 *** Mouse movement (LeftButton) ***  Mouse coords: (651, 767) (95584, 42446)
2022-08-31 12:12:13.311 *** Mouse movement (LeftButton) ***  Mouse coords: (653, 761) (95581, 42460)
2022-08-31 12:12:13.333 *** Mouse movement (LeftButton) ***  Mouse coords: (653, 755) (95579, 42459)
2022-08-31 12:12:13.355 *** Mouse movement (LeftButton) ***  Mouse coords: (653, 751) (95579, 42463)
2022-08-31 12:12:13.375 *** Mouse movement (LeftButton) ***  Mouse coords: (653, 749) (95579, 42464)
2022-08-31 12:12:13.396 *** Mouse movement (LeftButton) ***  Mouse coords: (654, 747) (95581, 42465)
2022-08-31 12:12:13.419 *** Mouse movement (LeftButton) ***  Mouse coords: (654, 746) (95579, 42466)
2022-08-31 12:12:13.438 *** Mouse movement (LeftButton) ***  Mouse coords: (654, 745) (95579, 42466)
2022-08-31 12:12:13.462 *** Mouse movement (LeftButton) ***  Mouse coords: (654, 743) (95579, 42464)
2022-08-31 12:12:13.485 *** Mouse movement (LeftButton) ***  Mouse coords: (654, 742) (95579, 42466)
2022-08-31 12:12:13.504 *** Mouse movement (LeftButton) ***  Mouse coords: (654, 742) (95579, 42467)
2022-08-31 12:12:15.920 *** Mouse movement (LeftButton) ***  Mouse coords: (582, 647) (95494, 42471)
2022-08-31 12:12:15.964 *** Mouse movement (LeftButton) ***  Mouse coords: (582, 640) (95494, 42463)
2022-08-31 12:12:15.997 *** Mouse movement (LeftButton) ***  Mouse coords: (582, 638) (95494, 42470)
2022-08-31 12:12:16.015 *** Mouse movement (LeftButton) ***  Mouse coords: (582, 637) (95494, 42471)
2022-08-31 12:12:16.201 *** Mouse movement (LeftButton) ***  Mouse coords: (582, 637) (95494, 42472)
2022-08-31 12:12:16.227 *** Mouse movement (LeftButton) ***  Mouse coords: (582, 635) (95494, 42470)
2022-08-31 12:12:16.245 *** Mouse movement (LeftButton) ***  Mouse coords: (583, 632) (95495, 42468)
2022-08-31 12:12:16.261 *** Mouse movement (LeftButton) ***  Mouse coords: (584, 627) (95495, 42466)
2022-08-31 12:12:16.290 *** Mouse movement (LeftButton) ***  Mouse coords: (585, 623) (95495, 42467)
2022-08-31 12:12:16.308 *** Mouse movement (LeftButton) ***  Mouse coords: (585, 621) (95494, 42470)
2022-08-31 12:12:16.325 *** Mouse movement (LeftButton) ***  Mouse coords: (585, 619) (95494, 42470)
2022-08-31 12:12:16.342 *** Mouse movement (LeftButton) ***  Mouse coords: (585, 618) (95494, 42470)
2022-08-31 12:12:16.358 *** Mouse movement (LeftButton) ***  Mouse coords: (585, 618) (95494, 42472)
2022-08-31 12:12:16.468 *** Mouse movement (LeftButton) ***  Mouse coords: (585, 618) (95494, 42472)
2022-08-31 12:12:16.494 *** Mouse movement (LeftButton) ***  Mouse coords: (586, 616) (95495, 42470)
2022-08-31 12:12:16.511 *** Mouse movement (LeftButton) ***  Mouse coords: (587, 610) (95496, 42465)
2022-08-31 12:12:16.527 *** Mouse movement (LeftButton) ***  Mouse coords: (589, 603) (95496, 42464)
2022-08-31 12:12:16.558 *** Mouse movement (LeftButton) ***  Mouse coords: (590, 595) (95495, 42462)
2022-08-31 12:12:16.574 *** Mouse movement (LeftButton) ***  Mouse coords: (591, 591) (95495, 42468)
2022-08-31 12:12:16.593 *** Mouse movement (LeftButton) ***  Mouse coords: (592, 583) (95496, 42462)
2022-08-31 12:12:16.610 *** Mouse movement (LeftButton) ***  Mouse coords: (593, 578) (95495, 42466)
2022-08-31 12:12:16.628 *** Mouse movement (LeftButton) ***  Mouse coords: (593, 574) (95494, 42468)
2022-08-31 12:12:16.645 *** Mouse movement (LeftButton) ***  Mouse coords: (593, 572) (95494, 42469)
2022-08-31 12:12:16.662 *** Mouse movement (LeftButton) ***  Mouse coords: (593, 571) (95494, 42471)
2022-08-31 12:12:16.691 *** Mouse movement (LeftButton) ***  Mouse coords: (593, 571) (95494, 42472)
2022-08-31 12:12:17.751 *** Mouse movement (LeftButton) ***  Mouse coords: (685, 270) (95602, 42117)
2022-08-31 12:12:17.776 *** Mouse movement (LeftButton) ***  Mouse coords: (683, 272) (95600, 42118)
2022-08-31 12:12:17.796 *** Mouse movement (LeftButton) ***  Mouse coords: (680, 274) (95598, 42119)
2022-08-31 12:12:17.813 *** Mouse movement (LeftButton) ***  Mouse coords: (674, 278) (95595, 42120)
2022-08-31 12:12:17.828 *** Mouse movement (LeftButton) ***  Mouse coords: (666, 282) (95593, 42121)
2022-08-31 12:12:17.845 *** Mouse movement (LeftButton) ***  Mouse coords: (660, 285) (95595, 42120)
2022-08-31 12:12:17.867 *** Mouse movement (LeftButton) ***  Mouse coords: (656, 286) (95597, 42117)
2022-08-31 12:12:17.883 *** Mouse movement (LeftButton) ***  Mouse coords: (650, 286) (95595, 42116)
2022-08-31 12:12:17.902 *** Mouse movement (LeftButton) ***  Mouse coords: (648, 287) (95600, 42117)
2022-08-31 12:12:17.920 *** Mouse movement (LeftButton) ***  Mouse coords: (646, 287) (95599, 42116)
2022-08-31 12:12:17.935 *** Mouse movement (LeftButton) ***  Mouse coords: (644, 287) (95600, 42116)
2022-08-31 12:12:17.953 *** Mouse movement (LeftButton) ***  Mouse coords: (642, 287) (95599, 42116)
2022-08-31 12:12:17.971 *** Mouse movement (LeftButton) ***  Mouse coords: (640, 287) (95600, 42116)
2022-08-31 12:12:17.987 *** Mouse movement (LeftButton) ***  Mouse coords: (639, 287) (95601, 42116)
2022-08-31 12:12:18.004 *** Mouse movement (LeftButton) ***  Mouse coords: (638, 287) (95601, 42116)
2022-08-31 12:12:18.021 *** Mouse movement (LeftButton) ***  Mouse coords: (636, 287) (95599, 42116)
2022-08-31 12:12:18.039 *** Mouse movement (LeftButton) ***  Mouse coords: (636, 287) (95602, 42116)
2022-08-31 12:12:18.055 *** Mouse movement (LeftButton) ***  Mouse coords: (635, 287) (95601, 42116)
2022-08-31 12:12:18.911 *** Mouse movement (LeftButton) ***  Mouse coords: (779, 205) (95772, 42019)
2022-08-31 12:12:19.071 *** Interactive label *** (double click) click on screen. screen: (778, 205); slide: (95771, 42019). case_id: 20220722_Eric_Yang, slide_id: 3BQMJY_44661.svs, Nuclei index selected: 401402
2022-08-31 12:12:19.305 *** Interactive label *** Apply to case start.
2022-08-31 12:12:20.904 *** Mouse movement (LeftButton) ***  Mouse coords: (839, 346) (95843, 42186)
2022-08-31 12:12:20.968 *** Mouse movement (LeftButton) ***  Mouse coords: (839, 337) (95843, 42176)
2022-08-31 12:12:20.985 *** Mouse movement (LeftButton) ***  Mouse coords: (839, 334) (95843, 42184)
2022-08-31 12:12:21.004 *** Mouse movement (LeftButton) ***  Mouse coords: (838, 329) (95842, 42181)
2022-08-31 12:12:21.021 *** Mouse movement (LeftButton) ***  Mouse coords: (835, 322) (95839, 42178)
