2022-09-11 15:16:09.951 *** Start program *** Start program
2022-09-11 15:16:15.736 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-11 15:16:17.397 *** Open processed data
2022-09-11 15:16:17.397 *** Preload all statistics at once.
2022-09-11 15:16:18.702 *** Nuclei stat data loaded, took 1.30 seconds. Total number of nuclei: 1470268
2022-09-11 15:16:27.535 *** Mouse movement (LeftButton) ***  Mouse coords: (641, 275) (81454, 37136)
2022-09-11 15:16:27.546 *** Mouse movement (LeftButton) ***  Mouse coords: (642, 276) (81454, 37136)
2022-09-11 15:16:27.564 *** Mouse movement (LeftButton) ***  Mouse coords: (646, 282) (81611, 37398)
2022-09-11 15:16:27.580 *** Mouse movement (LeftButton) ***  Mouse coords: (661, 303) (82186, 38181)
2022-09-11 15:16:27.597 *** Mouse movement (LeftButton) ***  Mouse coords: (671, 317) (81924, 37815)
2022-09-11 15:16:27.614 *** Mouse movement (LeftButton) ***  Mouse coords: (688, 336) (82290, 38077)
2022-09-11 15:16:27.630 *** Mouse movement (LeftButton) ***  Mouse coords: (709, 356) (82499, 38129)
2022-09-11 15:16:27.647 *** Mouse movement (LeftButton) ***  Mouse coords: (721, 361) (82029, 37345)
2022-09-11 15:16:27.663 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 366) (82343, 37345)
2022-09-11 15:16:27.680 *** Mouse movement (LeftButton) ***  Mouse coords: (754, 370) (82185, 37293)
2022-09-11 15:16:27.697 *** Mouse movement (LeftButton) ***  Mouse coords: (764, 371) (81925, 37136)
2022-09-11 15:16:27.713 *** Mouse movement (LeftButton) ***  Mouse coords: (774, 373) (81925, 37189)
2022-09-11 15:16:27.730 *** Mouse movement (LeftButton) ***  Mouse coords: (787, 376) (82083, 37241)
2022-09-11 15:16:27.747 *** Mouse movement (LeftButton) ***  Mouse coords: (795, 378) (81821, 37188)
2022-09-11 15:16:27.763 *** Mouse movement (LeftButton) ***  Mouse coords: (802, 378) (81768, 37084)
2022-09-11 15:16:27.780 *** Mouse movement (LeftButton) ***  Mouse coords: (809, 378) (81769, 37084)
2022-09-11 15:16:27.797 *** Mouse movement (LeftButton) ***  Mouse coords: (815, 378) (81716, 37084)
2022-09-11 15:16:27.813 *** Mouse movement (LeftButton) ***  Mouse coords: (824, 376) (81874, 36980)
2022-09-11 15:16:27.830 *** Mouse movement (LeftButton) ***  Mouse coords: (839, 375) (82186, 37031)
2022-09-11 15:16:27.847 *** Mouse movement (LeftButton) ***  Mouse coords: (867, 375) (82866, 37084)
2022-09-11 15:16:27.863 *** Mouse movement (LeftButton) ***  Mouse coords: (892, 377) (82709, 37189)
2022-09-11 15:16:27.880 *** Mouse movement (LeftButton) ***  Mouse coords: (934, 378) (83598, 37136)
2022-09-11 15:16:27.897 *** Mouse movement (LeftButton) ***  Mouse coords: (958, 378) (82656, 37084)
2022-09-11 15:16:27.913 *** Mouse movement (LeftButton) ***  Mouse coords: (981, 379) (82605, 37136)
2022-09-11 15:16:27.930 *** Mouse movement (LeftButton) ***  Mouse coords: (1000, 381) (82396, 37189)
2022-09-11 15:16:27.947 *** Mouse movement (LeftButton) ***  Mouse coords: (1020, 382) (82448, 37136)
2022-09-11 15:16:27.963 *** Mouse movement (LeftButton) ***  Mouse coords: (1030, 382) (81925, 37084)
2022-09-11 15:16:27.980 *** Mouse movement (LeftButton) ***  Mouse coords: (1032, 383) (81508, 37136)
2022-09-11 15:16:27.997 *** Mouse movement (LeftButton) ***  Mouse coords: (1034, 383) (81507, 37084)
2022-09-11 15:16:28.337 *** Mouse movement (LeftButton) ***  Mouse coords: (773, 176) (67767, 26270)
2022-09-11 15:16:28.364 *** Mouse movement (LeftButton) ***  Mouse coords: (776, 189) (67924, 26896)
2022-09-11 15:16:28.397 *** Mouse movement (LeftButton) ***  Mouse coords: (798, 242) (68916, 28986)
2022-09-11 15:16:28.414 *** Mouse movement (LeftButton) ***  Mouse coords: (819, 273) (68864, 27836)
2022-09-11 15:16:28.430 *** Mouse movement (LeftButton) ***  Mouse coords: (840, 297) (68865, 27471)
2022-09-11 15:16:28.447 *** Mouse movement (LeftButton) ***  Mouse coords: (859, 317) (68759, 27262)
2022-09-11 15:16:28.464 *** Mouse movement (LeftButton) ***  Mouse coords: (873, 326) (68499, 26687)
2022-09-11 15:16:28.480 *** Mouse movement (LeftButton) ***  Mouse coords: (892, 341) (68759, 27001)
2022-09-11 15:16:28.497 *** Mouse movement (LeftButton) ***  Mouse coords: (903, 348) (68342, 26583)
2022-09-11 15:16:28.514 *** Mouse movement (LeftButton) ***  Mouse coords: (909, 351) (68080, 26373)
2022-09-11 15:16:28.530 *** Mouse movement (LeftButton) ***  Mouse coords: (911, 352) (67872, 26270)
2022-09-11 15:16:29.132 *** Mouse movement (LeftButton) ***  Mouse coords: (650, 270) (54131, 21933)
2022-09-11 15:16:29.146 *** Mouse movement (LeftButton) ***  Mouse coords: (651, 270) (54131, 21933)
2022-09-11 15:16:29.163 *** Mouse movement (LeftButton) ***  Mouse coords: (675, 278) (55333, 22351)
2022-09-11 15:16:29.180 *** Mouse movement (LeftButton) ***  Mouse coords: (699, 286) (55333, 22351)
2022-09-11 15:16:29.197 *** Mouse movement (LeftButton) ***  Mouse coords: (735, 298) (55960, 22559)
2022-09-11 15:16:29.213 *** Mouse movement (LeftButton) ***  Mouse coords: (764, 306) (55594, 22351)
2022-09-11 15:16:29.230 *** Mouse movement (LeftButton) ***  Mouse coords: (806, 317) (56273, 22508)
2022-09-11 15:16:29.247 *** Mouse movement (LeftButton) ***  Mouse coords: (836, 322) (55647, 22194)
