2022-08-10 19:49:00.893 *** Start program *** Start program
2022-08-10 19:49:11.089 *** Open case *** /media/zhihuang/Drive3/Google_Colon_lnm_pos_2015_slides/slides/S1654
2022-08-10 19:49:15.395 *** Open processed data
2022-08-10 19:49:15.396 *** Preload all statistics at once.
2022-08-10 19:49:16.929 *** Nuclei stat data loaded, took 1.53 seconds. Total number of nuclei: 259792
2022-08-10 19:49:20.926 *** Mouse movement (LeftButton) ***  Mouse coords: (442, 233) (141036, 44699)
2022-08-10 19:49:20.942 *** Mouse movement (LeftButton) ***  Mouse coords: (423, 229) (141676, 44219)
2022-08-10 19:49:20.959 *** Mouse movement (LeftButton) ***  Mouse coords: (401, 224) (141196, 44059)
2022-08-10 19:49:20.975 *** Mouse movement (LeftButton) ***  Mouse coords: (387, 220) (142476, 44219)
2022-08-10 19:49:20.993 *** Mouse movement (LeftButton) ***  Mouse coords: (377, 215) (143116, 44059)
2022-08-10 19:49:21.009 *** Mouse movement (LeftButton) ***  Mouse coords: (363, 209) (142476, 43899)
2022-08-10 19:49:21.026 *** Mouse movement (LeftButton) ***  Mouse coords: (347, 203) (142156, 43899)
2022-08-10 19:49:21.042 *** Mouse movement (LeftButton) ***  Mouse coords: (323, 194) (140876, 43419)
2022-08-10 19:49:21.059 *** Mouse movement (LeftButton) ***  Mouse coords: (312, 189) (142956, 44059)
2022-08-10 19:49:21.075 *** Mouse movement (LeftButton) ***  Mouse coords: (304, 187) (143436, 44539)
2022-08-10 19:50:07.568 *** Program closed.
