2022-07-31 20:44:45.723 *** Mouse movement ***  Mouse coords: (110, 48) (45497, 18441)
2022-07-31 20:44:48.289 *** Mouse movement ***  Mouse coords: (100, 47) (40681, 17741)
2022-07-31 20:44:50.069 *** Mouse movement ***  Mouse coords: (98, 42) (40093, 15943)
2022-07-31 20:44:50.686 *** Mouse movement ***  Mouse coords: (80, 54) (32338, 21104)
2022-07-31 20:44:51.179 *** Mouse movement ***  Mouse coords: (91, 53) (36652, 20674)
2022-07-31 20:44:57.535 *** Mouse movement ***  Mouse coords: (108, 70) (43974, 27709)
2022-07-31 20:44:59.229 *** Mouse movement ***  Mouse coords: (89, 49) (35814, 18732)
2022-07-31 20:45:01.545 *** Mouse movement ***  Mouse coords: (132, 99) (54054, 39945)
2022-07-31 20:45:03.992 *** Mouse movement ***  Mouse coords: (169, 102) (69464, 41272)
2022-07-31 20:45:05.948 *** Mouse movement ***  Mouse coords: (110, 134) (44261, 54811)
2022-07-31 20:45:07.808 *** Mouse movement ***  Mouse coords: (208, 88) (86453, 35293)
2022-07-31 20:45:10.741 *** Mouse movement ***  Mouse coords: (208, 99) (86025, 39969)
2022-07-31 20:45:12.678 *** Mouse movement ***  Mouse coords: (267, 64) (111889, 25062)
2022-07-31 20:45:13.102 *** Mouse movement ***  Mouse coords: (252, 65) (105508, 25486)
2022-07-31 20:45:15.587 *** Mouse movement ***  Mouse coords: (243, 71) (101361, 28490)
2022-07-31 20:45:19.086 *** Mouse movement ***  Mouse coords: (234, 71) (98079, 28233)
2022-07-31 20:45:28.552 *** Mouse movement ***  Mouse coords: (249, 69) (103935, 27221)
2022-07-31 20:45:30.778 *** Mouse movement ***  Mouse coords: (256, 57) (107054, 22149)
2022-07-31 20:45:34.579 *** Mouse movement ***  Mouse coords: (257, 70) (107451, 27676)
2022-07-31 20:45:36.136 *** Mouse movement ***  Mouse coords: (218, 97) (90674, 39103)
2022-07-31 20:45:39.352 *** Mouse movement ***  Mouse coords: (97, 133) (39280, 54560)
2022-07-31 20:45:43.059 *** Mouse movement ***  Mouse coords: (127, 144) (52074, 59233)
2022-07-31 20:45:45.122 *** Mouse movement ***  Mouse coords: (53, 60) (20569, 23528)
2022-07-31 20:45:52.678 *** Mouse movement ***  Mouse coords: (115, 140) (47612, 58333)
2022-07-31 20:45:56.442 *** Mouse movement ***  Mouse coords: (74, 30) (29598, 10718)
2022-07-31 20:46:11.124 *** Mouse movement ***  Mouse coords: (53, 68) (20466, 26817)
2022-07-31 20:46:12.943 *** Mouse movement ***  Mouse coords: (108, 113) (43960, 46020)
2022-07-31 20:46:20.875 *** Mouse movement ***  Mouse coords: (509, 895) (103476, 31020)
2022-07-31 20:46:20.902 *** Mouse movement ***  Mouse coords: (509, 886) (103476, 31015)
2022-07-31 20:46:20.916 *** Mouse movement ***  Mouse coords: (509, 879) (103476, 31016)
2022-07-31 20:46:20.958 *** Mouse movement ***  Mouse coords: (511, 836) (103477, 30995)
2022-07-31 20:46:20.979 *** Mouse movement ***  Mouse coords: (513, 824) (103477, 31013)
2022-07-31 20:46:20.988 *** Mouse movement ***  Mouse coords: (516, 815) (103478, 31015)
2022-07-31 20:46:21.001 *** Mouse movement ***  Mouse coords: (517, 811) (103476, 31018)
2022-07-31 20:46:21.012 *** Mouse movement ***  Mouse coords: (519, 802) (103477, 31015)
2022-07-31 20:46:21.024 *** Mouse movement ***  Mouse coords: (520, 799) (103477, 31018)
2022-07-31 20:46:21.036 *** Mouse movement ***  Mouse coords: (521, 795) (103476, 31018)
2022-07-31 20:46:21.048 *** Mouse movement ***  Mouse coords: (521, 794) (103476, 31019)
2022-07-31 20:46:21.061 *** Mouse movement ***  Mouse coords: (522, 793) (103477, 31020)
2022-07-31 20:46:21.073 *** Mouse movement ***  Mouse coords: (522, 793) (103476, 31020)
2022-07-31 20:46:21.086 *** Mouse movement ***  Mouse coords: (522, 793) (103476, 31020)
2022-07-31 20:46:21.097 *** Mouse movement ***  Mouse coords: (522, 793) (103476, 31020)
2022-07-31 20:46:21.108 *** Mouse movement ***  Mouse coords: (522, 793) (103476, 31020)
