2022-09-10 21:28:20.943 *** Start program *** Start program
2022-09-10 21:28:27.673 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-10 21:28:29.537 *** Open processed data
2022-09-10 21:28:29.552 *** Preload all statistics at once.
2022-09-10 21:28:37.916 *** Nuclei stat data loaded, took 8.36 seconds. Total number of nuclei: 1470268
2022-09-10 21:28:46.586 *** Mouse movement (LeftButton) ***  Mouse coords: (388, 200) (58503, 24909)
2022-09-10 21:28:46.621 *** Mouse movement (LeftButton) ***  Mouse coords: (511, 293) (59663, 25776)
2022-09-10 21:28:46.637 *** Mouse movement (LeftButton) ***  Mouse coords: (587, 337) (59205, 25299)
2022-09-10 21:28:46.654 *** Mouse movement (LeftButton) ***  Mouse coords: (650, 370) (59079, 25192)
2022-09-10 21:28:46.670 *** Mouse movement (LeftButton) ***  Mouse coords: (690, 396) (58853, 25123)
2022-09-10 21:28:46.687 *** Mouse movement (LeftButton) ***  Mouse coords: (716, 412) (58718, 25026)
2022-09-10 21:28:46.704 *** Mouse movement (LeftButton) ***  Mouse coords: (722, 415) (58522, 24900)
2022-09-10 21:28:55.052 *** Mouse movement (LeftButton) ***  Mouse coords: (695, 393) (57552, 22675)
2022-09-10 21:28:55.066 *** Mouse movement (LeftButton) ***  Mouse coords: (697, 398) (57563, 22703)
2022-09-10 21:28:55.076 *** Mouse movement (LeftButton) ***  Mouse coords: (701, 409) (57586, 22764)
2022-09-10 21:28:55.087 *** Mouse movement (LeftButton) ***  Mouse coords: (707, 420) (57619, 22825)
2022-09-10 21:28:55.104 *** Mouse movement (LeftButton) ***  Mouse coords: (713, 429) (57652, 22876)
2022-09-10 21:28:55.120 *** Mouse movement (LeftButton) ***  Mouse coords: (714, 430) (57658, 22881)
2022-09-10 21:28:55.137 *** Mouse movement (LeftButton) ***  Mouse coords: (718, 435) (57680, 22909)
2022-09-10 21:28:55.154 *** Mouse movement (LeftButton) ***  Mouse coords: (732, 455) (57758, 23020)
2022-09-10 21:28:55.170 *** Mouse movement (LeftButton) ***  Mouse coords: (754, 482) (57881, 23171)
2022-09-10 21:28:55.187 *** Mouse movement (LeftButton) ***  Mouse coords: (777, 507) (58009, 23310)
2022-09-10 21:28:55.204 *** Mouse movement (LeftButton) ***  Mouse coords: (791, 521) (58087, 23388)
2022-09-10 21:28:55.220 *** Mouse movement (LeftButton) ***  Mouse coords: (795, 525) (58109, 23410)
2022-09-10 21:28:55.237 *** Mouse movement (LeftButton) ***  Mouse coords: (796, 525) (58115, 23410)
2022-09-10 21:28:55.254 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 529) (58120, 23433)
2022-09-10 21:28:55.270 *** Mouse movement (LeftButton) ***  Mouse coords: (800, 534) (58137, 23461)
2022-09-10 21:28:55.287 *** Mouse movement (LeftButton) ***  Mouse coords: (805, 539) (58165, 23488)
2022-09-10 21:28:55.304 *** Mouse movement (LeftButton) ***  Mouse coords: (810, 542) (58193, 23505)
2022-09-10 21:28:55.320 *** Mouse movement (LeftButton) ***  Mouse coords: (815, 544) (58221, 23516)
