2022-11-07 14:53:27.625 *** Start program *** Start program
2022-11-07 14:53:42.812 *** Open case *** /Users/zhihuang/Desktop/S4325
2022-11-07 14:53:45.273 *** Open processed data
2022-11-07 14:53:45.273 *** Preload all statistics at once.
2022-11-07 14:53:46.455 *** Nuclei stat data loaded, took 1.18 seconds. Total number of nuclei: 793467
2022-11-07 15:28:30.007 *** Mouse movement (LeftButton) ***  Mouse coords: (994, 587) (47544, 21560)
2022-11-07 15:28:30.066 *** Mouse movement (LeftButton) ***  Mouse coords: (999, 588) (47503, 21534)
2022-11-07 15:28:30.089 *** Mouse movement (LeftButton) ***  Mouse coords: (999, 588) (47461, 21526)
2022-11-07 15:28:30.115 *** Mouse movement (LeftButton) ***  Mouse coords: (1000, 588) (47470, 21526)
2022-11-07 15:28:30.176 *** Mouse movement (LeftButton) ***  Mouse coords: (1000, 588) (47461, 21526)
2022-11-07 15:28:30.205 *** Mouse movement (LeftButton) ***  Mouse coords: (1000, 586) (47461, 21509)
2022-11-07 15:28:30.241 *** Mouse movement (LeftButton) ***  Mouse coords: (1000, 586) (47461, 21526)
2022-11-07 15:28:41.404 *** Mouse movement (LeftButton) ***  Mouse coords: (589, 457) (44816, 20410)
2022-11-07 15:28:41.509 *** Mouse movement (LeftButton) ***  Mouse coords: (589, 457) (44816, 20410)
2022-11-07 15:28:41.544 *** Mouse movement (LeftButton) ***  Mouse coords: (564, 457) (44759, 20410)
2022-11-07 15:28:41.567 *** Mouse movement (LeftButton) ***  Mouse coords: (550, 457) (44784, 20410)
2022-11-07 15:28:41.592 *** Mouse movement (LeftButton) ***  Mouse coords: (539, 457) (44791, 20410)
2022-11-07 15:28:41.622 *** Mouse movement (LeftButton) ***  Mouse coords: (523, 457) (44779, 20410)
2022-11-07 15:28:41.655 *** Mouse movement (LeftButton) ***  Mouse coords: (489, 459) (44739, 20414)
2022-11-07 15:28:41.678 *** Mouse movement (LeftButton) ***  Mouse coords: (486, 459) (44809, 20410)
2022-11-07 15:28:41.701 *** Mouse movement (LeftButton) ***  Mouse coords: (483, 459) (44809, 20410)
2022-11-07 15:28:41.735 *** Mouse movement (LeftButton) ***  Mouse coords: (482, 459) (44814, 20410)
2022-11-07 15:28:41.763 *** Mouse movement (LeftButton) ***  Mouse coords: (485, 457) (44823, 20406)
2022-11-07 15:28:41.825 *** Mouse movement (LeftButton) ***  Mouse coords: (488, 454) (44822, 20403)
2022-11-07 15:28:41.850 *** Mouse movement (LeftButton) ***  Mouse coords: (488, 453) (44816, 20407)
2022-11-07 15:28:48.796 *** Mouse movement (LeftButton) ***  Mouse coords: (906, 638) (45402, 20996)
2022-11-07 15:28:48.913 *** Mouse movement (LeftButton) ***  Mouse coords: (905, 636) (45399, 20993)
2022-11-07 15:28:48.939 *** Mouse movement (LeftButton) ***  Mouse coords: (895, 636) (45370, 20999)
2022-11-07 15:28:48.967 *** Mouse movement (LeftButton) ***  Mouse coords: (883, 636) (45364, 20999)
2022-11-07 15:28:48.991 *** Mouse movement (LeftButton) ***  Mouse coords: (874, 636) (45374, 20999)
2022-11-07 15:28:49.014 *** Mouse movement (LeftButton) ***  Mouse coords: (852, 639) (45333, 21008)
2022-11-07 15:28:49.040 *** Mouse movement (LeftButton) ***  Mouse coords: (838, 639) (45358, 20999)
2022-11-07 15:28:49.066 *** Mouse movement (LeftButton) ***  Mouse coords: (822, 640) (45351, 21002)
2022-11-07 15:28:49.095 *** Mouse movement (LeftButton) ***  Mouse coords: (806, 640) (45352, 20999)
2022-11-07 15:28:49.129 *** Mouse movement (LeftButton) ***  Mouse coords: (788, 639) (45345, 20996)
2022-11-07 15:28:49.178 *** Mouse movement (LeftButton) ***  Mouse coords: (761, 629) (45317, 20968)
2022-11-07 15:28:49.205 *** Mouse movement (LeftButton) ***  Mouse coords: (746, 621) (45355, 20973)
2022-11-07 15:28:49.244 *** Mouse movement (LeftButton) ***  Mouse coords: (729, 608) (45348, 20959)
2022-11-07 15:28:49.275 *** Mouse movement (LeftButton) ***  Mouse coords: (728, 607) (45399, 20995)
2022-11-07 15:28:50.293 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 404) (45642, 20360)
2022-11-07 15:28:50.329 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 412) (45642, 20382)
2022-11-07 15:28:50.352 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 421) (45642, 20386)
2022-11-07 15:28:50.399 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 427) (45642, 20376)
2022-11-07 15:28:50.424 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 433) (45642, 20376)
2022-11-07 15:28:50.448 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 436) (45642, 20366)
2022-11-07 15:28:50.473 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 437) (45642, 20360)
2022-11-07 15:28:50.497 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 438) (45642, 20360)
2022-11-07 15:28:50.523 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 440) (45642, 20364)
2022-11-07 15:28:50.546 *** Mouse movement (LeftButton) ***  Mouse coords: (805, 441) (45645, 20360)
2022-11-07 15:28:50.573 *** Mouse movement (LeftButton) ***  Mouse coords: (808, 441) (45651, 20357)
2022-11-07 15:28:53.879 *** Mouse movement (LeftButton) ***  Mouse coords: (853, 452) (46463, 20363)
2022-11-07 15:28:53.993 *** Mouse movement (LeftButton) ***  Mouse coords: (853, 452) (46463, 20363)
2022-11-07 15:28:54.023 *** Mouse movement (LeftButton) ***  Mouse coords: (828, 431) (46310, 20235)
2022-11-07 15:28:54.048 *** Mouse movement (LeftButton) ***  Mouse coords: (773, 381) (46128, 20058)
2022-11-07 15:28:54.072 *** Mouse movement (LeftButton) ***  Mouse coords: (731, 348) (46206, 20161)
2022-11-07 15:28:54.096 *** Mouse movement (LeftButton) ***  Mouse coords: (707, 330) (46317, 20253)
2022-11-07 15:28:54.119 *** Mouse movement (LeftButton) ***  Mouse coords: (695, 321) (46389, 20308)
2022-11-07 15:28:54.142 *** Mouse movement (LeftButton) ***  Mouse coords: (691, 317) (46439, 20339)
2022-11-07 15:28:54.171 *** Mouse movement (LeftButton) ***  Mouse coords: (689, 315) (46451, 20351)
2022-11-07 15:28:54.204 *** Mouse movement (LeftButton) ***  Mouse coords: (684, 310) (46432, 20332)
2022-11-07 15:28:54.228 *** Mouse movement (LeftButton) ***  Mouse coords: (684, 310) (46463, 20363)
2022-11-07 15:28:57.130 *** Mouse movement (LeftButton) ***  Mouse coords: (827, 716) (47490, 22909)
2022-11-07 15:28:57.234 *** Mouse movement (LeftButton) ***  Mouse coords: (827, 716) (47490, 22909)
2022-11-07 15:28:57.269 *** Mouse movement (LeftButton) ***  Mouse coords: (826, 701) (47481, 22765)
2022-11-07 15:28:57.295 *** Mouse movement (LeftButton) ***  Mouse coords: (821, 685) (47442, 22755)
2022-11-07 15:28:57.319 *** Mouse movement (LeftButton) ***  Mouse coords: (817, 675) (47451, 22813)
2022-11-07 15:28:57.341 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 643) (47365, 22601)
2022-11-07 15:28:57.366 *** Mouse movement (LeftButton) ***  Mouse coords: (786, 601) (47317, 22506)
2022-11-07 15:28:57.388 *** Mouse movement (LeftButton) ***  Mouse coords: (783, 590) (47462, 22803)
2022-11-07 15:28:57.411 *** Mouse movement (LeftButton) ***  Mouse coords: (782, 582) (47480, 22833)
2022-11-07 15:28:57.439 *** Mouse movement (LeftButton) ***  Mouse coords: (781, 579) (47480, 22880)
2022-11-07 15:28:57.474 *** Mouse movement (LeftButton) ***  Mouse coords: (780, 578) (47481, 22899)
2022-11-07 15:28:57.504 *** Mouse movement (LeftButton) ***  Mouse coords: (778, 578) (47471, 22909)
2022-11-07 15:29:02.753 *** Mouse movement (LeftButton) ***  Mouse coords: (864, 492) (63567, 27492)
2022-11-07 15:29:02.893 *** Mouse movement (LeftButton) ***  Mouse coords: (864, 491) (63455, 27380)
2022-11-07 15:29:02.924 *** Mouse movement (LeftButton) ***  Mouse coords: (851, 477) (62002, 25927)
2022-11-07 15:29:02.949 *** Mouse movement (LeftButton) ***  Mouse coords: (842, 467) (62449, 26374)
2022-11-07 15:29:02.976 *** Mouse movement (LeftButton) ***  Mouse coords: (822, 450) (61219, 25592)
2022-11-07 15:29:03.011 *** Mouse movement (LeftButton) ***  Mouse coords: (776, 420) (58313, 24139)
2022-11-07 15:29:03.040 *** Mouse movement (LeftButton) ***  Mouse coords: (724, 405) (57643, 25815)
2022-11-07 15:29:03.064 *** Mouse movement (LeftButton) ***  Mouse coords: (719, 404) (62896, 27380)
2022-11-07 15:29:03.100 *** Mouse movement (LeftButton) ***  Mouse coords: (709, 402) (62337, 27269)
2022-11-07 15:29:03.130 *** Mouse movement (LeftButton) ***  Mouse coords: (706, 402) (63120, 27492)
2022-11-07 15:29:08.619 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 181) (47500, 23484)
2022-11-07 15:29:08.718 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 181) (47500, 23484)
2022-11-07 15:29:08.745 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 199) (47500, 23652)
2022-11-07 15:29:08.771 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 263) (47500, 24081)
2022-11-07 15:29:08.804 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 359) (47500, 24379)
2022-11-07 15:29:08.828 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 385) (47500, 23727)
2022-11-07 15:29:08.851 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 440) (47500, 23997)
2022-11-07 15:29:08.874 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 474) (47500, 23801)
2022-11-07 15:29:08.897 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 493) (47500, 23662)
2022-11-07 15:29:08.922 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 500) (47500, 23549)
2022-11-07 15:29:08.958 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 511) (47500, 23587)
2022-11-07 15:29:08.990 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 522) (47500, 23586)
2022-11-07 15:29:09.016 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 522) (47500, 23484)
2022-11-07 15:29:09.038 *** Mouse movement (LeftButton) ***  Mouse coords: (621, 523) (47500, 23494)
