2022-10-21 16:11:43.966 *** Start program *** Start program
2022-10-21 16:11:59.508 *** Open case *** /Users/zhihuang/Desktop/S4325
2022-10-21 16:12:08.110 *** Open processed data
2022-10-21 16:12:08.111 *** Preload all statistics at once.
2022-10-21 16:12:09.465 *** Nuclei stat data loaded, took 1.35 seconds. Total number of nuclei: 922888
2022-10-21 16:21:52.806 *** Mouse movement (LeftButton) ***  Mouse coords: (811, 501) (90552, 54084)
2022-10-21 16:21:52.943 *** Mouse movement (LeftButton) ***  Mouse coords: (811, 501) (90712, 54084)
2022-10-21 16:21:52.974 *** Mouse movement (LeftButton) ***  Mouse coords: (816, 504) (91512, 54564)
2022-10-21 16:21:53.003 *** Mouse movement (LeftButton) ***  Mouse coords: (818, 505) (91031, 54244)
2022-10-21 16:21:53.032 *** Mouse movement (LeftButton) ***  Mouse coords: (826, 508) (91991, 54564)
2022-10-21 16:21:53.057 *** Mouse movement (LeftButton) ***  Mouse coords: (833, 509) (91832, 54244)
2022-10-21 16:21:53.083 *** Mouse movement (LeftButton) ***  Mouse coords: (834, 509) (90872, 54084)
2022-10-21 16:21:53.114 *** Mouse movement (LeftButton) ***  Mouse coords: (834, 511) (90712, 54404)
2022-10-21 16:21:53.138 *** Mouse movement (LeftButton) ***  Mouse coords: (834, 512) (90712, 54244)
2022-10-21 16:22:04.901 *** Mouse movement (LeftButton) ***  Mouse coords: (382, 217) (111175, 65868)
2022-10-21 16:22:04.945 *** Mouse movement (LeftButton) ***  Mouse coords: (445, 221) (114549, 66082)
2022-10-21 16:22:04.974 *** Mouse movement (LeftButton) ***  Mouse coords: (549, 257) (116746, 67797)
2022-10-21 16:22:05.003 *** Mouse movement (LeftButton) ***  Mouse coords: (785, 365) (123817, 71653)
2022-10-21 16:22:05.052 *** Mouse movement (LeftButton) ***  Mouse coords: (883, 411) (116424, 68332)
2022-10-21 16:22:05.077 *** Mouse movement (LeftButton) ***  Mouse coords: (939, 433) (114175, 67046)
2022-10-21 16:22:05.110 *** Mouse movement (LeftButton) ***  Mouse coords: (955, 438) (112032, 66136)
2022-10-21 16:22:05.165 *** Mouse movement (LeftButton) ***  Mouse coords: (958, 439) (111336, 65922)
2022-10-21 16:22:05.775 *** Mouse movement (LeftButton) ***  Mouse coords: (162, 51) (41569, -506)
2022-10-21 16:22:06.361 *** Mouse movement (LeftButton) ***  Mouse coords: (452, 289) (57103, 12242)
2022-10-21 16:22:06.443 *** Mouse movement (LeftButton) ***  Mouse coords: (453, 289) (57157, 12242)
2022-10-21 16:22:06.480 *** Mouse movement (LeftButton) ***  Mouse coords: (481, 284) (58603, 11974)
2022-10-21 16:22:06.505 *** Mouse movement (LeftButton) ***  Mouse coords: (512, 277) (58763, 11867)
2022-10-21 16:22:06.530 *** Mouse movement (LeftButton) ***  Mouse coords: (545, 270) (58871, 11867)
2022-10-21 16:22:06.555 *** Mouse movement (LeftButton) ***  Mouse coords: (557, 269) (57746, 12189)
2022-10-21 16:22:06.580 *** Mouse movement (LeftButton) ***  Mouse coords: (561, 269) (57317, 12242)
2022-10-21 16:22:06.638 *** Mouse movement (LeftButton) ***  Mouse coords: (560, 269) (57049, 12242)
2022-10-21 16:22:08.761 *** Mouse movement (LeftButton) ***  Mouse coords: (765, 333) (62718, 14709)
2022-10-21 16:22:08.854 *** Mouse movement (LeftButton) ***  Mouse coords: (765, 334) (62718, 14717)
2022-10-21 16:22:08.885 *** Mouse movement (LeftButton) ***  Mouse coords: (734, 334) (62488, 14709)
2022-10-21 16:22:08.932 *** Mouse movement (LeftButton) ***  Mouse coords: (695, 334) (62429, 14709)
2022-10-21 16:22:08.960 *** Mouse movement (LeftButton) ***  Mouse coords: (609, 334) (62081, 14709)
2022-10-21 16:22:08.984 *** Mouse movement (LeftButton) ***  Mouse coords: (564, 334) (62384, 14709)
2022-10-21 16:22:09.008 *** Mouse movement (LeftButton) ***  Mouse coords: (549, 334) (62607, 14709)
2022-10-21 16:22:09.031 *** Mouse movement (LeftButton) ***  Mouse coords: (535, 334) (62614, 14709)
2022-10-21 16:22:09.062 *** Mouse movement (LeftButton) ***  Mouse coords: (532, 334) (62696, 14709)
2022-10-21 16:22:09.114 *** Mouse movement (LeftButton) ***  Mouse coords: (532, 334) (62718, 14709)
2022-10-21 16:22:10.294 *** Mouse movement (LeftButton) ***  Mouse coords: (657, 323) (64991, 15826)
2022-10-21 16:22:10.419 *** Mouse movement (LeftButton) ***  Mouse coords: (657, 323) (64987, 15826)
2022-10-21 16:22:10.442 *** Mouse movement (LeftButton) ***  Mouse coords: (657, 317) (64987, 15805)
2022-10-21 16:22:10.471 *** Mouse movement (LeftButton) ***  Mouse coords: (658, 308) (64990, 15795)
2022-10-21 16:22:10.498 *** Mouse movement (LeftButton) ***  Mouse coords: (676, 247) (65049, 15615)
2022-10-21 16:22:10.526 *** Mouse movement (LeftButton) ***  Mouse coords: (692, 195) (65043, 15646)
2022-10-21 16:22:10.559 *** Mouse movement (LeftButton) ***  Mouse coords: (695, 175) (64997, 15757)
2022-10-21 16:22:10.588 *** Mouse movement (LeftButton) ***  Mouse coords: (695, 171) (64987, 15812)
2022-10-21 16:22:10.613 *** Mouse movement (LeftButton) ***  Mouse coords: (693, 171) (64980, 15826)
2022-10-21 16:22:14.394 *** Mouse movement (LeftButton) ***  Mouse coords: (593, 349) (66106, 16489)
2022-10-21 16:22:14.526 *** Mouse movement (LeftButton) ***  Mouse coords: (593, 349) (66106, 16489)
2022-10-21 16:22:14.561 *** Mouse movement (LeftButton) ***  Mouse coords: (614, 355) (66145, 16500)
2022-10-21 16:22:14.588 *** Mouse movement (LeftButton) ***  Mouse coords: (644, 357) (66163, 16493)
2022-10-21 16:22:14.614 *** Mouse movement (LeftButton) ***  Mouse coords: (663, 357) (66142, 16489)
2022-10-21 16:22:14.638 *** Mouse movement (LeftButton) ***  Mouse coords: (674, 357) (66127, 16489)
2022-10-21 16:22:14.662 *** Mouse movement (LeftButton) ***  Mouse coords: (677, 357) (66112, 16489)
2022-10-21 16:22:14.688 *** Mouse movement (LeftButton) ***  Mouse coords: (677, 357) (66106, 16489)
2022-10-21 16:22:15.126 *** Keyboard input *** key pressed: key: 90; text: "z"
2022-10-21 16:22:15.134 *** Process image overlay spent 0.01 seconds.
2022-10-21 16:22:15.143 *** Get cell color spent 0.01 seconds.
2022-10-21 16:22:59.394 *** Mouse movement (LeftButton) ***  Mouse coords: (687, 491) (66125, 16743)
2022-10-21 16:22:59.460 *** Mouse movement (LeftButton) ***  Mouse coords: (683, 491) (66117, 16741)
2022-10-21 16:22:59.512 *** Mouse movement (LeftButton) ***  Mouse coords: (637, 485) (66038, 16730)
2022-10-21 16:22:59.537 *** Mouse movement (LeftButton) ***  Mouse coords: (563, 458) (65985, 16689)
2022-10-21 16:22:59.562 *** Mouse movement (LeftButton) ***  Mouse coords: (477, 425) (65961, 16679)
2022-10-21 16:22:59.585 *** Mouse movement (LeftButton) ***  Mouse coords: (423, 404) (66023, 16701)
2022-10-21 16:22:59.623 *** Mouse movement (LeftButton) ***  Mouse coords: (401, 394) (66083, 16722)
2022-10-21 16:22:59.678 *** Mouse movement (LeftButton) ***  Mouse coords: (392, 390) (66108, 16733)
2022-10-21 16:22:59.928 *** Process image overlay spent 0.00 seconds.
2022-10-21 16:22:59.932 *** Get cell color spent 0.00 seconds.
2022-10-21 16:23:56.853 *** Mouse movement (LeftButton) ***  Mouse coords: (155, 3) (62907, 382)
2022-10-21 16:23:56.977 *** Process image overlay spent 0.00 seconds.
2022-10-21 16:23:56.989 *** Get cell color spent 0.01 seconds.
2022-10-21 16:23:57.604 *** Process image overlay spent 0.00 seconds.
2022-10-21 16:23:57.607 *** Get cell color spent 0.00 seconds.
2022-10-21 16:23:58.242 *** Process image overlay spent 0.00 seconds.
2022-10-21 16:23:58.247 *** Get cell color spent 0.00 seconds.
2022-10-21 16:24:03.875 *** Mouse movement (LeftButton) ***  Mouse coords: (338, 406) (65724, 9382)
2022-10-21 16:24:03.912 *** Mouse movement (LeftButton) ***  Mouse coords: (339, 438) (65726, 9443)
2022-10-21 16:24:03.941 *** Mouse movement (LeftButton) ***  Mouse coords: (356, 474) (65758, 9511)
2022-10-21 16:24:03.965 *** Mouse movement (LeftButton) ***  Mouse coords: (360, 482) (65766, 9526)
2022-10-21 16:24:03.988 *** Mouse movement (LeftButton) ***  Mouse coords: (372, 499) (65789, 9559)
2022-10-21 16:24:04.014 *** Mouse movement (LeftButton) ***  Mouse coords: (389, 521) (65821, 9600)
2022-10-21 16:24:04.038 *** Mouse movement (LeftButton) ***  Mouse coords: (401, 541) (65844, 9638)
2022-10-21 16:24:04.063 *** Mouse movement (LeftButton) ***  Mouse coords: (409, 554) (65859, 9663)
2022-10-21 16:24:04.087 *** Mouse movement (LeftButton) ***  Mouse coords: (415, 564) (65870, 9682)
2022-10-21 16:24:04.112 *** Mouse movement (LeftButton) ***  Mouse coords: (417, 568) (65874, 9689)
2022-10-21 16:24:04.137 *** Mouse movement (LeftButton) ***  Mouse coords: (419, 571) (65878, 9695)
2022-10-21 16:24:04.161 *** Mouse movement (LeftButton) ***  Mouse coords: (420, 573) (65880, 9699)
2022-10-21 16:24:04.184 *** Mouse movement (LeftButton) ***  Mouse coords: (424, 578) (65887, 9708)
2022-10-21 16:24:04.209 *** Mouse movement (LeftButton) ***  Mouse coords: (429, 586) (65897, 9724)
2022-10-21 16:24:04.234 *** Mouse movement (LeftButton) ***  Mouse coords: (438, 600) (65914, 9750)
2022-10-21 16:24:04.258 *** Mouse movement (LeftButton) ***  Mouse coords: (449, 612) (65935, 9773)
2022-10-21 16:24:04.280 *** Mouse movement (LeftButton) ***  Mouse coords: (458, 622) (65952, 9792)
2022-10-21 16:24:04.305 *** Mouse movement (LeftButton) ***  Mouse coords: (465, 630) (65965, 9807)
2022-10-21 16:24:04.330 *** Mouse movement (LeftButton) ***  Mouse coords: (468, 633) (65971, 9813)
2022-10-21 16:24:04.353 *** Mouse movement (LeftButton) ***  Mouse coords: (469, 635) (65973, 9817)
2022-10-21 16:24:04.375 *** Mouse movement (LeftButton) ***  Mouse coords: (470, 636) (65974, 9818)
2022-10-21 16:24:04.398 *** Mouse movement (LeftButton) ***  Mouse coords: (470, 636) (65974, 9818)
2022-10-21 16:24:04.599 *** Mouse movement (LeftButton) ***  Mouse coords: (470, 636) (65974, 9818)
2022-10-21 16:24:04.626 *** Mouse movement (LeftButton) ***  Mouse coords: (471, 637) (65976, 9820)
2022-10-21 16:24:04.654 *** Mouse movement (LeftButton) ***  Mouse coords: (472, 639) (65978, 9824)
2022-10-21 16:24:04.679 *** Mouse movement (LeftButton) ***  Mouse coords: (473, 640) (65980, 9826)
2022-10-21 16:24:04.703 *** Mouse movement (LeftButton) ***  Mouse coords: (473, 641) (65980, 9828)
2022-10-21 16:24:06.025 *** Interactive label *** Apply to case start.
2022-10-21 16:24:06.767 *** Mouse movement (LeftButton) ***  Mouse coords: (867, 232) (66728, 9052)
2022-10-21 16:24:06.866 *** Mouse movement (LeftButton) ***  Mouse coords: (866, 232) (66726, 9052)
2022-10-21 16:24:06.894 *** Mouse movement (LeftButton) ***  Mouse coords: (866, 236) (66726, 9059)
2022-10-21 16:24:06.918 *** Mouse movement (LeftButton) ***  Mouse coords: (869, 253) (66732, 9092)
2022-10-21 16:24:06.942 *** Mouse movement (LeftButton) ***  Mouse coords: (888, 292) (66768, 9166)
2022-10-21 16:24:06.969 *** Mouse movement (LeftButton) ***  Mouse coords: (910, 336) (66809, 9249)
2022-10-21 16:24:06.993 *** Mouse movement (LeftButton) ***  Mouse coords: (928, 376) (66844, 9325)
2022-10-21 16:24:07.018 *** Mouse movement (LeftButton) ***  Mouse coords: (939, 401) (66864, 9373)
2022-10-21 16:24:07.043 *** Mouse movement (LeftButton) ***  Mouse coords: (945, 417) (66876, 9403)
2022-10-21 16:24:07.066 *** Mouse movement (LeftButton) ***  Mouse coords: (948, 425) (66881, 9418)
2022-10-21 16:24:07.091 *** Mouse movement (LeftButton) ***  Mouse coords: (950, 428) (66885, 9424)
2022-10-21 16:24:07.117 *** Mouse movement (LeftButton) ***  Mouse coords: (953, 434) (66891, 9435)
2022-10-21 16:24:07.142 *** Mouse movement (LeftButton) ***  Mouse coords: (954, 437) (66893, 9441)
2022-10-21 16:24:07.167 *** Mouse movement (LeftButton) ***  Mouse coords: (956, 438) (66897, 9443)
2022-10-21 16:24:07.190 *** Mouse movement (LeftButton) ***  Mouse coords: (960, 439) (66904, 9445)
2022-10-21 16:24:07.214 *** Mouse movement (LeftButton) ***  Mouse coords: (968, 442) (66919, 9450)
2022-10-21 16:24:07.237 *** Mouse movement (LeftButton) ***  Mouse coords: (973, 445) (66929, 9456)
2022-10-21 16:24:07.260 *** Mouse movement (LeftButton) ***  Mouse coords: (979, 449) (66940, 9464)
2022-10-21 16:24:07.285 *** Mouse movement (LeftButton) ***  Mouse coords: (986, 451) (66954, 9467)
2022-10-21 16:24:07.309 *** Mouse movement (LeftButton) ***  Mouse coords: (994, 455) (66969, 9475)
2022-10-21 16:24:07.332 *** Mouse movement (LeftButton) ***  Mouse coords: (1003, 457) (66986, 9479)
2022-10-21 16:24:07.356 *** Mouse movement (LeftButton) ***  Mouse coords: (1008, 459) (66995, 9483)
2022-10-21 16:24:07.381 *** Mouse movement (LeftButton) ***  Mouse coords: (1010, 459) (66999, 9483)
2022-10-21 16:24:07.404 *** Mouse movement (LeftButton) ***  Mouse coords: (1013, 453) (67005, 9471)
2022-10-21 16:24:07.429 *** Mouse movement (LeftButton) ***  Mouse coords: (1018, 444) (67014, 9454)
2022-10-21 16:24:07.453 *** Mouse movement (LeftButton) ***  Mouse coords: (1021, 439) (67020, 9445)
2022-10-21 16:24:07.477 *** Mouse movement (LeftButton) ***  Mouse coords: (1022, 437) (67022, 9441)
2022-10-21 16:24:07.501 *** Mouse movement (LeftButton) ***  Mouse coords: (1023, 436) (67024, 9439)
2022-10-21 16:24:07.527 *** Mouse movement (LeftButton) ***  Mouse coords: (1023, 436) (67024, 9439)
2022-10-21 16:24:07.548 *** Mouse movement (LeftButton) ***  Mouse coords: (1024, 436) (67026, 9439)
2022-10-21 16:24:07.572 *** Mouse movement (LeftButton) ***  Mouse coords: (1028, 432) (67033, 9431)
2022-10-21 16:24:07.596 *** Mouse movement (LeftButton) ***  Mouse coords: (1037, 429) (67050, 9426)
2022-10-21 16:24:07.621 *** Mouse movement (LeftButton) ***  Mouse coords: (1044, 428) (67064, 9424)
2022-10-21 16:24:07.646 *** Mouse movement (LeftButton) ***  Mouse coords: (1049, 428) (67073, 9424)
2022-10-21 16:24:07.670 *** Mouse movement (LeftButton) ***  Mouse coords: (1054, 428) (67083, 9424)
2022-10-21 16:24:07.694 *** Mouse movement (LeftButton) ***  Mouse coords: (1058, 428) (67090, 9424)
2022-10-21 16:24:07.717 *** Mouse movement (LeftButton) ***  Mouse coords: (1060, 429) (67094, 9426)
2022-10-21 16:24:07.739 *** Mouse movement (LeftButton) ***  Mouse coords: (1062, 430) (67098, 9428)
2022-10-21 16:24:07.762 *** Mouse movement (LeftButton) ***  Mouse coords: (1066, 432) (67105, 9431)
2022-10-21 16:24:07.787 *** Mouse movement (LeftButton) ***  Mouse coords: (1071, 434) (67115, 9435)
2022-10-21 16:24:07.811 *** Mouse movement (LeftButton) ***  Mouse coords: (1078, 436) (67128, 9439)
2022-10-21 16:24:07.833 *** Mouse movement (LeftButton) ***  Mouse coords: (1081, 438) (67134, 9443)
2022-10-21 16:24:07.856 *** Mouse movement (LeftButton) ***  Mouse coords: (1082, 438) (67136, 9443)
2022-10-21 16:24:07.879 *** Mouse movement (LeftButton) ***  Mouse coords: (1085, 440) (67141, 9447)
