2022-09-10 21:46:27.525 *** Start program *** Start program
2022-09-10 21:46:46.644 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-10 21:46:48.987 *** Open processed data
2022-09-10 21:46:48.987 *** Preload all statistics at once.
2022-09-10 21:46:51.696 *** Nuclei stat data loaded, took 2.71 seconds. Total number of nuclei: 2755531
2022-09-10 21:47:08.984 *** Mouse movement (LeftButton) ***  Mouse coords: (500, 411) (24187, 52036)
2022-09-10 21:47:09.000 *** Mouse movement (LeftButton) ***  Mouse coords: (532, 410) (24187, 52042)
2022-09-10 21:47:09.017 *** Mouse movement (LeftButton) ***  Mouse coords: (568, 410) (24210, 52047)
2022-09-10 21:47:09.033 *** Mouse movement (LeftButton) ***  Mouse coords: (590, 410) (24131, 52047)
2022-09-10 21:47:09.050 *** Mouse movement (LeftButton) ***  Mouse coords: (605, 410) (24093, 52047)
2022-09-10 21:47:09.068 *** Mouse movement (LeftButton) ***  Mouse coords: (612, 410) (24048, 52047)
2022-09-10 21:47:09.084 *** Mouse movement (LeftButton) ***  Mouse coords: (614, 410) (24020, 52047)
2022-09-10 21:47:11.980 *** Mouse movement (LeftButton) ***  Mouse coords: (746, 273) (23742, 51957)
2022-09-10 21:47:11.997 *** Mouse movement (LeftButton) ***  Mouse coords: (746, 272) (23742, 51956)
2022-09-10 21:47:12.012 *** Mouse movement (LeftButton) ***  Mouse coords: (747, 272) (23743, 51956)
2022-09-10 21:47:12.021 *** Mouse movement (LeftButton) ***  Mouse coords: (748, 273) (23745, 51957)
2022-09-10 21:47:12.033 *** Mouse movement (LeftButton) ***  Mouse coords: (756, 279) (23753, 51963)
2022-09-10 21:47:12.050 *** Mouse movement (LeftButton) ***  Mouse coords: (793, 301) (23791, 51986)
2022-09-10 21:47:12.068 *** Mouse movement (LeftButton) ***  Mouse coords: (861, 335) (23862, 52021)
2022-09-10 21:47:12.084 *** Mouse movement (LeftButton) ***  Mouse coords: (928, 365) (23932, 52052)
2022-09-10 21:47:12.100 *** Mouse movement (LeftButton) ***  Mouse coords: (997, 397) (24003, 52086)
2022-09-10 21:47:12.117 *** Mouse movement (LeftButton) ***  Mouse coords: (1057, 433) (24066, 52123)
2022-09-10 21:47:12.134 *** Mouse movement (LeftButton) ***  Mouse coords: (1089, 458) (24099, 52149)
2022-09-10 21:47:12.150 *** Mouse movement (LeftButton) ***  Mouse coords: (1096, 469) (24106, 52161)
2022-09-10 21:47:12.167 *** Mouse movement (LeftButton) ***  Mouse coords: (1096, 472) (24106, 52164)
2022-09-10 21:47:12.184 *** Mouse movement (LeftButton) ***  Mouse coords: (1095, 475) (24105, 52167)
2022-09-10 21:47:12.200 *** Mouse movement (LeftButton) ***  Mouse coords: (1094, 477) (24104, 52169)
2022-09-10 21:47:12.229 *** Mouse movement (LeftButton) ***  Mouse coords: (1094, 478) (24104, 52170)
2022-09-10 21:47:12.238 *** Mouse movement (LeftButton) ***  Mouse coords: (1093, 478) (24103, 52170)
2022-09-10 21:47:12.250 *** Mouse movement (LeftButton) ***  Mouse coords: (1092, 480) (24102, 52172)
2022-09-10 21:47:12.268 *** Mouse movement (LeftButton) ***  Mouse coords: (1090, 481) (24100, 52173)
2022-09-10 21:47:12.284 *** Mouse movement (LeftButton) ***  Mouse coords: (1086, 484) (24096, 52176)
2022-09-10 21:47:12.300 *** Mouse movement (LeftButton) ***  Mouse coords: (1081, 488) (24091, 52180)
2022-09-10 21:47:12.316 *** Mouse movement (LeftButton) ***  Mouse coords: (1078, 491) (24087, 52183)
2022-09-10 21:47:12.334 *** Mouse movement (LeftButton) ***  Mouse coords: (1075, 493) (24084, 52185)
2022-09-10 21:47:12.351 *** Mouse movement (LeftButton) ***  Mouse coords: (1074, 495) (24083, 52188)
2022-09-10 21:47:12.367 *** Mouse movement (LeftButton) ***  Mouse coords: (1074, 496) (24083, 52189)
2022-09-10 21:47:12.383 *** Mouse movement (LeftButton) ***  Mouse coords: (1074, 497) (24083, 52190)
2022-09-10 21:47:18.489 *** Mouse movement (LeftButton) ***  Mouse coords: (758, 260) (23755, 51943)
2022-09-10 21:47:18.502 *** Mouse movement (LeftButton) ***  Mouse coords: (758, 263) (23755, 51946)
2022-09-10 21:47:18.521 *** Mouse movement (LeftButton) ***  Mouse coords: (760, 268) (23757, 51952)
2022-09-10 21:47:18.538 *** Mouse movement (LeftButton) ***  Mouse coords: (763, 271) (23760, 51955)
2022-09-10 21:47:18.550 *** Mouse movement (LeftButton) ***  Mouse coords: (764, 273) (23761, 51957)
2022-09-10 21:47:18.567 *** Mouse movement (LeftButton) ***  Mouse coords: (772, 283) (23769, 51967)
2022-09-10 21:47:18.584 *** Mouse movement (LeftButton) ***  Mouse coords: (799, 315) (23798, 52000)
2022-09-10 21:47:18.600 *** Mouse movement (LeftButton) ***  Mouse coords: (849, 372) (23849, 52060)
2022-09-10 21:47:18.617 *** Mouse movement (LeftButton) ***  Mouse coords: (912, 430) (23915, 52120)
2022-09-10 21:47:18.634 *** Mouse movement (LeftButton) ***  Mouse coords: (968, 475) (23973, 52167)
2022-09-10 21:47:18.650 *** Mouse movement (LeftButton) ***  Mouse coords: (991, 492) (23997, 52184)
2022-09-10 21:47:18.668 *** Mouse movement (LeftButton) ***  Mouse coords: (995, 496) (24001, 52189)
2022-09-10 21:47:18.777 *** Mouse movement (LeftButton) ***  Mouse coords: (995, 497) (24001, 52190)
2022-09-10 21:47:18.799 *** Mouse movement (LeftButton) ***  Mouse coords: (995, 498) (24001, 52191)
2022-09-10 21:47:18.870 *** Mouse movement (LeftButton) ***  Mouse coords: (996, 499) (24002, 52192)
2022-09-10 21:47:18.878 *** Mouse movement (LeftButton) ***  Mouse coords: (998, 499) (24004, 52192)
2022-09-10 21:47:18.886 *** Mouse movement (LeftButton) ***  Mouse coords: (1008, 502) (24015, 52195)
2022-09-10 21:47:18.900 *** Mouse movement (LeftButton) ***  Mouse coords: (1041, 507) (24049, 52200)
2022-09-10 21:47:18.918 *** Mouse movement (LeftButton) ***  Mouse coords: (1075, 510) (24084, 52203)
2022-09-10 21:47:18.934 *** Mouse movement (LeftButton) ***  Mouse coords: (1096, 510) (24106, 52203)
2022-09-10 21:47:18.950 *** Mouse movement (LeftButton) ***  Mouse coords: (1098, 509) (24108, 52202)
2022-09-10 21:47:19.137 *** Mouse movement (LeftButton) ***  Mouse coords: (1097, 509) (24107, 52202)
2022-09-10 21:47:19.177 *** Mouse movement (LeftButton) ***  Mouse coords: (1096, 509) (24106, 52202)
2022-09-10 21:47:20.333 *** Interactive label *** Apply to case start.
2022-09-10 21:47:21.463 *** Mouse movement (LeftButton) ***  Mouse coords: (604, 231) (24160, 51471)
2022-09-10 21:47:21.478 *** Mouse movement (LeftButton) ***  Mouse coords: (608, 236) (24173, 51487)
2022-09-10 21:47:21.487 *** Mouse movement (LeftButton) ***  Mouse coords: (611, 239) (24182, 51496)
