2022-09-11 14:54:18.835 *** Start program *** Start program
2022-09-11 14:54:25.915 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-11 14:54:27.927 *** Open processed data
2022-09-11 14:54:27.927 *** Preload all statistics at once.
2022-09-11 14:54:29.443 *** Nuclei stat data loaded, took 1.52 seconds. Total number of nuclei: 1470268
2022-09-11 14:54:43.617 *** Mouse movement (LeftButton) ***  Mouse coords: (666, 81) (81826, 47551)
2022-09-11 14:54:43.643 *** Mouse movement (LeftButton) ***  Mouse coords: (666, 98) (81826, 47687)
2022-09-11 14:54:43.677 *** Mouse movement (LeftButton) ***  Mouse coords: (673, 152) (81895, 48049)
2022-09-11 14:54:43.692 *** Mouse movement (LeftButton) ***  Mouse coords: (680, 199) (81894, 47980)
2022-09-11 14:54:43.710 *** Mouse movement (LeftButton) ***  Mouse coords: (685, 255) (81875, 48068)
2022-09-11 14:54:43.725 *** Mouse movement (LeftButton) ***  Mouse coords: (687, 299) (81845, 47951)
2022-09-11 14:54:43.743 *** Mouse movement (LeftButton) ***  Mouse coords: (687, 338) (81826, 47902)
2022-09-11 14:54:43.759 *** Mouse movement (LeftButton) ***  Mouse coords: (687, 365) (81826, 47785)
2022-09-11 14:54:43.777 *** Mouse movement (LeftButton) ***  Mouse coords: (685, 400) (81807, 47863)
2022-09-11 14:54:43.792 *** Mouse movement (LeftButton) ***  Mouse coords: (681, 419) (81787, 47708)
2022-09-11 14:54:43.810 *** Mouse movement (LeftButton) ***  Mouse coords: (677, 433) (81787, 47658)
2022-09-11 14:54:43.826 *** Mouse movement (LeftButton) ***  Mouse coords: (676, 438) (81816, 47571)
2022-09-11 14:54:43.843 *** Mouse movement (LeftButton) ***  Mouse coords: (675, 441) (81816, 47551)
2022-09-11 14:54:54.253 *** Mouse movement (LeftButton) ***  Mouse coords: (544, 142) (81611, 46943)
2022-09-11 14:54:54.260 *** Mouse movement (LeftButton) ***  Mouse coords: (545, 143) (81613, 46945)
2022-09-11 14:54:54.277 *** Mouse movement (LeftButton) ***  Mouse coords: (556, 155) (81633, 46966)
2022-09-11 14:54:54.292 *** Mouse movement (LeftButton) ***  Mouse coords: (570, 167) (81659, 46988)
2022-09-11 14:54:54.310 *** Mouse movement (LeftButton) ***  Mouse coords: (591, 184) (81697, 47019)
2022-09-11 14:54:54.326 *** Mouse movement (LeftButton) ***  Mouse coords: (622, 205) (81753, 47057)
2022-09-11 14:54:54.343 *** Mouse movement (LeftButton) ***  Mouse coords: (653, 226) (81810, 47096)
2022-09-11 14:54:54.359 *** Mouse movement (LeftButton) ***  Mouse coords: (678, 242) (81855, 47125)
2022-09-11 14:54:54.377 *** Mouse movement (LeftButton) ***  Mouse coords: (697, 256) (81890, 47150)
2022-09-11 14:54:54.392 *** Mouse movement (LeftButton) ***  Mouse coords: (708, 264) (81910, 47165)
2022-09-11 14:54:54.410 *** Mouse movement (LeftButton) ***  Mouse coords: (712, 267) (81917, 47170)
2022-09-11 14:54:54.426 *** Mouse movement (LeftButton) ***  Mouse coords: (716, 270) (81924, 47176)
2022-09-11 14:54:54.808 *** Mouse movement (LeftButton) ***  Mouse coords: (716, 272) (81924, 47179)
2022-09-11 14:54:54.815 *** Mouse movement (LeftButton) ***  Mouse coords: (715, 274) (81923, 47183)
