2022-08-14 15:44:22.008 *** Start program *** Start program
2022-08-14 15:44:25.847 *** Open case *** /media/zhihuang/Drive14/Google_Colon_lnm_pos_2015_slides/slides/S0425
2022-08-14 15:44:30.672 *** Open processed data
2022-08-14 15:44:30.674 *** Preload all statistics at once.
2022-08-14 15:44:31.509 *** Nuclei stat data loaded, took 0.84 seconds. Total number of nuclei: 954361
2022-08-14 15:44:37.415 *** Mouse movement (LeftButton) ***  Mouse coords: (462, 162) (25342, 45905)
2022-08-14 15:44:37.437 *** Mouse movement (LeftButton) ***  Mouse coords: (463, 166) (25342, 45911)
2022-08-14 15:44:37.451 *** Mouse movement (LeftButton) ***  Mouse coords: (464, 170) (25342, 45910)
2022-08-14 15:44:37.467 *** Mouse movement (LeftButton) ***  Mouse coords: (479, 210) (25357, 45947)
2022-08-14 15:44:37.483 *** Mouse movement (LeftButton) ***  Mouse coords: (523, 307) (25387, 46007)
2022-08-14 15:44:37.500 *** Mouse movement (LeftButton) ***  Mouse coords: (553, 363) (25372, 45964)
2022-08-14 15:44:37.517 *** Mouse movement (LeftButton) ***  Mouse coords: (605, 438) (25395, 45984)
2022-08-14 15:44:37.533 *** Mouse movement (LeftButton) ***  Mouse coords: (659, 505) (25397, 45976)
2022-08-14 15:44:37.550 *** Mouse movement (LeftButton) ***  Mouse coords: (719, 562) (25403, 45965)
2022-08-14 15:44:37.567 *** Mouse movement (LeftButton) ***  Mouse coords: (761, 593) (25385, 45938)
2022-08-14 15:44:37.583 *** Mouse movement (LeftButton) ***  Mouse coords: (786, 611) (25367, 45925)
2022-08-14 15:44:37.601 *** Mouse movement (LeftButton) ***  Mouse coords: (798, 619) (25353, 45914)
2022-08-14 15:44:37.655 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 619) (25340, 45906)
2022-08-14 15:44:37.683 *** Mouse movement (LeftButton) ***  Mouse coords: (796, 616) (25340, 45903)
2022-08-14 15:44:38.398 *** Mouse movement (LeftButton) ***  Mouse coords: (388, 183) (24898, 45344)
2022-08-14 15:44:38.418 *** Mouse movement (LeftButton) ***  Mouse coords: (390, 186) (24905, 45351)
2022-08-14 15:44:38.435 *** Mouse movement (LeftButton) ***  Mouse coords: (408, 209) (24955, 45414)
2022-08-14 15:44:38.450 *** Mouse movement (LeftButton) ***  Mouse coords: (438, 245) (24994, 45456)
2022-08-14 15:44:38.467 *** Mouse movement (LeftButton) ***  Mouse coords: (468, 274) (24993, 45433)
2022-08-14 15:44:38.484 *** Mouse movement (LeftButton) ***  Mouse coords: (519, 321) (25060, 45490)
2022-08-14 15:44:38.507 *** Mouse movement (LeftButton) ***  Mouse coords: (596, 378) (25143, 45523)
2022-08-14 15:44:38.517 *** Mouse movement (LeftButton) ***  Mouse coords: (612, 388) (24949, 45373)
2022-08-14 15:44:38.534 *** Mouse movement (LeftButton) ***  Mouse coords: (658, 414) (25045, 45424)
2022-08-14 15:44:38.551 *** Mouse movement (LeftButton) ***  Mouse coords: (681, 426) (24971, 45379)
2022-08-14 15:44:38.568 *** Mouse movement (LeftButton) ***  Mouse coords: (689, 429) (24923, 45350)
2022-08-14 15:44:42.328 *** Mouse movement (LeftButton) ***  Mouse coords: (388, 331) (24334, 45110)
2022-08-14 15:44:42.347 *** Mouse movement (LeftButton) ***  Mouse coords: (388, 333) (24334, 45112)
2022-08-14 15:44:42.366 *** Mouse movement (LeftButton) ***  Mouse coords: (389, 335) (24335, 45114)
2022-08-14 15:44:42.659 *** Mouse movement (LeftButton) ***  Mouse coords: (403, 451) (24350, 45235)
2022-08-14 15:44:42.669 *** Mouse movement (LeftButton) ***  Mouse coords: (403, 454) (24350, 45238)
2022-08-14 15:44:42.740 *** Mouse movement (LeftButton) ***  Mouse coords: (403, 455) (24350, 45239)
2022-08-14 15:44:42.760 *** Mouse movement (LeftButton) ***  Mouse coords: (403, 457) (24350, 45241)
2022-08-14 15:44:42.961 *** Mouse movement (LeftButton) ***  Mouse coords: (434, 529) (24382, 45316)
2022-08-14 15:44:42.971 *** Mouse movement (LeftButton) ***  Mouse coords: (436, 533) (24384, 45320)
2022-08-14 15:44:42.983 *** Mouse movement (LeftButton) ***  Mouse coords: (438, 536) (24386, 45323)
2022-08-14 15:44:43.000 *** Mouse movement (LeftButton) ***  Mouse coords: (440, 539) (24388, 45326)
2022-08-14 15:44:43.017 *** Mouse movement (LeftButton) ***  Mouse coords: (441, 541) (24389, 45328)
2022-08-14 15:44:43.038 *** Mouse movement (LeftButton) ***  Mouse coords: (445, 545) (24394, 45333)
